Rule,Period,Signals,Count20,Mean20Pct,Median20Pct,Positive20Pct,BaselineMedian20Pct,MedianLift20Pct,Count60,Mean60Pct,Median60Pct,Positive60Pct,BaselineMedian60Pct,MedianLift60Pct,Count120,Mean120Pct,Median120Pct,Positive120Pct,BaselineMedian120Pct,MedianLift120Pct,Count252,Mean252Pct,Median252Pct,Positive252Pct,BaselineMedian252Pct,MedianLift252Pct
FiveDayDrop_3.00,Validation,8,8,2.212312664015739,3.5896327996893684,75.0,2.081415579089374,1.5082172205999944,7,3.4756991510969435,1.9452536052113611,57.14285714285714,5.75764046287317,-3.812386857661809,7,6.768585921615121,6.299261414595647,71.42857142857143,13.776552975364108,-7.477291560768461,6,13.615919923735284,11.979917934752638,83.33333333333334,27.514059167119008,-15.53414123236637
FiveDayDrop_3.00,FinalOOS,2,2,4.4176117716332115,4.4176117716332115,100.0,0.40569191388903914,4.011919857744172,2,6.454834008350463,6.454834008350463,100.0,0.742068109567029,5.712765898783434,2,5.059610214203913,5.059610214203913,50.0,1.527987764079819,3.5316224501240945,2,9.238643412839675,9.238643412839675,100.0,6.4265911314855595,2.8120522813541156
TwentyDayDD_2,Development,81,79,1.5854856551440124,2.0780119199659275,70.88607594936708,2.0525768739019457,0.025435046063981837,77,6.567817061395227,6.318446223339147,79.22077922077922,5.808090184691483,0.5103560386476635,76,12.4135465543084,10.710372880478758,88.1578947368421,9.251863742368705,1.4585091381100526,72,25.775471289658224,18.800548011461515,97.22222222222221,18.5484494098076,0.2520986016539162
TwentyDayDD_2,Validation,27,26,1.4525219270122995,2.3214748708273225,65.38461538461539,2.081415579089374,0.2400592917379485,25,3.459671927006679,3.5579657946468446,72.0,5.75764046287317,-2.1996746682263257,23,8.333341636909191,7.103805560365317,82.6086956521739,13.776552975364108,-6.672747414998791,19,20.947024218235903,22.165846864375816,94.73684210526315,27.514059167119008,-5.3482123027431925
TwentyDayDD_2,FinalOOS,21,20,0.33626455443796277,0.30368731477574684,55.00000000000001,0.40569191388903914,-0.1020045991132923,19,1.907390360204153,2.2836412776807924,68.42105263157895,0.742068109567029,1.5415731681137634,15,2.9259883205783956,4.05950282899703,60.0,1.527987764079819,2.5315150649172113,10,7.66874107108427,7.947261851559695,100.0,6.4265911314855595,1.5206707200741354
TwentyDayDD_3,Development,48,47,1.422751902101274,1.835014473533203,68.08510638297872,2.0525768739019457,-0.21756240036874264,45,7.123593348689883,6.525773974598326,84.44444444444444,5.808090184691483,0.7176837899068422,45,13.343572970425544,10.712834268064707,91.11111111111111,9.251863742368705,1.460970525696002,44,28.026208236321548,19.324399301984464,100.0,18.5484494098076,0.7759498921768646
TwentyDayDD_3,Validation,18,17,1.5340123094680946,3.710756001149229,64.70588235294117,2.081415579089374,1.629340422059855,16,2.7479366417195594,1.5260651301937433,62.5,5.75764046287317,-4.2315753326794265,16,7.470399699499677,6.813526723703777,81.25,13.776552975364108,-6.963026251660331,15,19.86992432592066,21.520935660665195,100.0,27.514059167119008,-5.993123506453813
TwentyDayDD_3,FinalOOS,11,10,0.8239512422500117,0.7581291816219804,70.0,0.40569191388903914,0.35243726773294126,10,2.7633002153115473,1.460524540698549,60.0,0.742068109567029,0.71845643113152,8,6.514410881795365,8.508507527797338,87.5,1.527987764079819,6.980519763717519,8,8.571821374754435,8.659015323544228,100.0,6.4265911314855595,2.2324241920586685
TwentyDayDD_4,Development,33,32,1.2178578565312823,2.402310996347279,68.75,2.0525768739019457,0.3497341224453332,30,7.381674110130705,7.4692642518178864,90.0,5.808090184691483,1.661174067126403,30,13.441298897334292,11.583579425082235,90.0,9.251863742368705,2.3317156827135292,30,29.58891753972234,21.04782782336767,100.0,18.5484494098076,2.49937841356007
TwentyDayDD_4,Validation,14,14,1.1626436446989266,3.299383063816075,64.28571428571429,2.081415579089374,1.2179674847267008,13,0.9853499241194198,0.43471498251170804,53.84615384615385,5.75764046287317,-5.322925480361462,13,6.0016631502688895,5.056851945648666,76.92307692307693,13.776552975364108,-8.719701029715441,12,15.776275528469249,15.592165833093075,83.33333333333334,27.514059167119008,-11.921893334025933
TwentyDayDD_4,FinalOOS,6,6,2.446945429568348,1.297638576057647,83.33333333333334,0.40569191388903914,0.8919466621686079,6,3.201877055694946,1.5740273470726485,66.66666666666666,0.742068109567029,0.8319592375056195,4,7.051005871749988,9.042401529296063,75.0,1.527987764079819,7.5144137652162435,4,8.407721021161068,8.02798311781694,100.0,6.4265911314855595,1.6013919863313797
SixtyDayDD_4,Development,50,49,2.121686227317121,2.464636273829801,75.51020408163265,2.0525768739019457,0.41205939992785545,47,8.388223069022768,6.790942473807937,93.61702127659575,5.808090184691483,0.9828522891164537,47,14.103982132988243,12.192132029476866,91.48936170212765,9.251863742368705,2.940268287108161,47,30.908357940827386,22.736482883651487,100.0,18.5484494098076,4.188033473843888
SixtyDayDD_4,Validation,17,17,0.9888839054374498,2.8880101264829205,58.82352941176471,2.081415579089374,0.8065945473935465,16,0.736610641004113,0.8210884574829769,56.25,5.75764046287317,-4.936552005390194,16,5.803710230823061,6.1768791225844115,75.0,13.776552975364108,-7.599673852779697,15,16.460712713490253,19.741785766907327,86.66666666666667,27.514059167119008,-7.772273400211681
SixtyDayDD_4,FinalOOS,14,14,1.231680668830802,2.2146921107110806,71.42857142857143,0.40569191388903914,1.8090001968220415,13,3.3802844839980457,2.8626020109740136,84.61538461538461,0.742068109567029,2.1205339014069846,9,6.842920980905537,7.162417954640743,88.88888888888889,1.527987764079819,5.6344301905609235,9,8.477294624553828,8.533305847849103,100.0,6.4265911314855595,2.106714716363544
SixtyDayDD_5,Development,39,37,2.478096894074857,2.644100054377385,78.37837837837837,2.0525768739019457,0.5915231804754395,37,9.481007709777735,7.586968730136179,94.5945945945946,5.808090184691483,1.7788785454446954,37,15.947200139846798,11.63011822677773,94.5945945945946,9.251863742368705,2.378254484409025,37,33.434108083646194,22.210428224955404,100.0,18.5484494098076,3.6619788151478048
SixtyDayDD_5,Validation,12,12,0.06455600837434275,-0.4887168704792999,50.0,2.081415579089374,-2.570132449568674,12,0.35780240919066153,0.28747938966248165,50.0,5.75764046287317,-5.470161073210688,12,4.134659118252791,4.536131679111433,75.0,13.776552975364108,-9.240421296252675,12,14.649966577156817,16.709019967058136,91.66666666666666,27.514059167119008,-10.805039200060872
