Strategy,Rule,Period,WaitDays,CoreFraction,Months,Contributed,FinalValue,GainPct,Units,WeightedAverageNAV,AverageDelayDays,SignalBuys,UnitLiftVsImmediatePct
Core50_Dip50_10,RSI_40,Development,10,0.5,104,1040000.0,2888694.060400172,177.75904426924734,53044.34162044163,19.6062382570739,8.615384615384615,22,-0.3168519458912833
Core75_Dip25_10,RSI_40,Development,10,0.75,104,1040000.0,2893285.0487065697,178.20048545255477,53128.6447508556,19.57512759598957,8.615384615384615,22,-0.15842597294561944
WaitAll_15,RSI_40,Development,15,0.0,104,1040000.0,2869649.2667929274,175.92781411470457,52694.62700301567,19.73635755957589,12.442307692307692,25,-0.9740502995819189
Core50_Dip50_15,RSI_40,Development,15,0.5,104,1040000.0,2883762.651902945,177.28487037528313,52953.78744214257,19.6397661099559,12.442307692307692,25,-0.4870251497910205
Core75_Dip25_15,RSI_40,Development,15,0.75,104,1040000.0,2890819.344457956,177.96339850557268,53083.367661706085,19.591824064889682,12.442307692307692,25,-0.24351257489546585
WaitAll_20,RSI_40,Development,20,0.0,104,1040000.0,2865182.0585999642,175.49827486538118,52612.59681479824,19.767129223081444,15.461538461538462,34,-1.1282048643702747
Core50_Dip50_20,RSI_40,Development,20,0.5,104,1040000.0,2881529.047806462,177.07010075062132,52912.77234803384,19.654989785063584,15.461538461538462,34,-0.5641024321852428
Core75_Dip25_20,RSI_40,Development,20,0.75,104,1040000.0,2889702.5424097152,177.85601369324183,53062.860114651725,19.599395843964977,15.461538461538462,34,-0.28205121609256034
WaitAll_5,DD3_RSI35,Development,5,0.0,104,1040000.0,2886657.8630422265,177.56325606175255,53006.951455196315,19.620068150477422,4.711538461538462,9,-0.38711711016810035
Core50_Dip50_5,DD3_RSI35,Development,5,0.5,104,1040000.0,2892266.9500275953,178.10259134880724,53109.94966823292,19.582018181087893,4.711538461538462,9,-0.19355855508407238
Core75_Dip25_5,DD3_RSI35,Development,5,0.75,104,1040000.0,2895071.49352028,178.37225899233462,53161.448774751225,19.56304848663084,4.711538461538462,9,-0.09677927754204729
WaitAll_10,DD3_RSI35,Development,10,0.0,104,1040000.0,2878337.269201162,176.76319896165018,52854.162543334445,19.67678513773286,9.14423076923077,13,-0.6742444315162466
Core50_Dip50_10,DD3_RSI35,Development,10,0.5,104,1040000.0,2888106.653107062,177.702562798756,53033.555212301966,19.6102259378371,9.14423076923077,13,-0.3371222157581788
Core75_Dip25_10,DD3_RSI35,Development,10,0.75,104,1040000.0,2892991.3450600132,178.17224471730896,53123.25154678575,19.577114911425742,9.14423076923077,13,-0.16856110787909495
WaitAll_15,DD3_RSI35,Development,15,0.0,104,1040000.0,2866648.51309729,175.63928010550867,52639.52493930728,19.75701720711019,13.442307692307692,15,-1.0776004051527122
Core50_Dip50_15,DD3_RSI35,Development,15,0.5,104,1040000.0,2882262.2750551268,177.14060337068526,52926.236410288395,19.649989693917348,13.442307692307692,15,-0.5388002025763949
Core75_Dip25_15,DD3_RSI35,Development,15,0.75,104,1040000.0,2890069.1560340463,177.8912650032737,53069.59214577898,19.596909603962708,13.442307692307692,15,-0.26940010128817526
WaitAll_20,DD3_RSI35,Development,20,0.0,104,1040000.0,2859390.7960492875,174.9414226970469,52506.253358991366,19.807164546466474,16.875,20,-1.3280499397533507
Core50_Dip50_20,DD3_RSI35,Development,20,0.5,104,1040000.0,2878633.4165311246,176.79167466645427,52859.60062013042,19.674760834343854,16.875,20,-0.664024969876742
Core75_Dip25_20,DD3_RSI35,Development,20,0.75,104,1040000.0,2888254.7267720453,177.7168006511582,53036.27425069999,19.60922057013222,16.875,20,-0.3320124849383488
WaitAll_5,Drop5_2_RSI35,Development,5,0.0,104,1040000.0,2884359.5032863286,177.34225993137773,52964.7472696684,19.635702115312128,4.875,5,-0.4664289829515611
Core50_Dip50_5,Drop5_2_RSI35,Development,5,0.5,104,1040000.0,2891117.7701496463,177.99209328361982,53088.847575468964,19.589801766210464,4.875,5,-0.2332144914757972
Core75_Dip25_5,Drop5_2_RSI35,Development,5,0.75,104,1040000.0,2894496.903581305,178.31700995974086,53150.89772836924,19.566931970086014,4.875,5,-0.11660724573793191
WaitAll_10,Drop5_2_RSI35,Development,10,0.0,104,1040000.0,2876251.718174566,176.5626652090929,52815.86610944131,19.691052644010142,9.509615384615385,9,-0.7462126937868852
Core50_Dip50_10,Drop5_2_RSI35,Development,10,0.5,104,1040000.0,2887063.8775937646,177.60229592247737,53014.406995355406,19.617308934364097,9.509615384615385,9,-0.37310634689348143
Core75_Dip25_10,Drop5_2_RSI35,Development,10,0.75,104,1040000.0,2892469.957303364,178.1221112791696,53113.67743831246,19.580643822071664,9.509615384615385,9,-0.18655317344677957
WaitAll_15,Drop5_2_RSI35,Development,15,0.0,104,1040000.0,2861948.020642922,175.18730967720404,52553.21101255684,19.789466332542588,14.009615384615385,11,-1.2398051507778285
Core50_Dip50_15,Drop5_2_RSI35,Development,15,0.5,104,1040000.0,2879912.028827943,176.91461815653295,52883.07944691318,19.66602570949006,14.009615384615385,11,-0.619902575388942
Core75_Dip25_15,Drop5_2_RSI35,Development,15,0.75,104,1040000.0,2888894.0329204537,177.77827239619745,53048.01366409136,19.604881091032908,14.009615384615385,11,-0.30995128769447655
WaitAll_20,Drop5_2_RSI35,Development,20,0.0,104,1040000.0,2853667.0617253683,174.39106362743922,52401.149906540406,19.846892708554726,17.567307692307693,16,-1.525564748903685
Core50_Dip50_20,Drop5_2_RSI35,Development,20,0.5,104,1040000.0,2875771.5493691643,176.51649513165043,52807.04889390493,19.694340467490854,17.567307692307693,16,-0.7627823744519202
Core75_Dip25_20,Drop5_2_RSI35,Development,20,0.75,104,1040000.0,2886823.793191065,177.57921088375625,53009.99838758725,19.618940419427084,17.567307692307693,16,-0.38139118722594345
WaitAll_5,Daily1_DD2,Development,5,0.0,104,1040000.0,2888267.1068720794,177.71799104539224,53036.50158327373,19.609136518310393,4.653846153846154,16,-0.33158527204601995
Core50_Dip50_5,Daily1_DD2,Development,5,0.5,104,1040000.0,2893071.5719425217,178.17995884062708,53124.72473227163,19.57657202444255,4.653846153846154,16,-0.16579263602303218
Core75_Dip25_5,Daily1_DD2,Development,5,0.75,104,1040000.0,2895473.804477743,178.4109427382445,53168.83630677058,19.56033030325257,4.653846153846154,16,-0.08289631801152719
WaitAll_10,Daily1_DD2,Development,10,0.0,104,1040000.0,2883285.1341461604,177.23895520636157,52945.01890712604,19.643018766776247,8.692307692307692,25,-0.503503347984624
Core50_Dip50_10,Daily1_DD2,Development,10,0.5,104,1040000.0,2890580.585579561,177.94044092111164,53078.98339419776,19.5934423286955,8.692307692307692,25,-0.251751673992362
Core75_Dip25_10,Daily1_DD2,Development,10,0.75,104,1040000.0,2894228.3112962637,178.2911837784869,53145.965637733665,19.568747834766963,8.692307692307692,25,-0.12587583699615879
WaitAll_15,Daily1_DD2,Development,15,0.0,104,1040000.0,2876432.359961976,176.58003461172848,52819.18318784489,19.689816033340932,12.384615384615385,29,-0.7399791011451606
Core50_Dip50_15,Daily1_DD2,Development,15,0.5,104,1040000.0,2887154.198487469,177.61098062379511,53016.06553455719,19.61669523216698,12.384615384615385,29,-0.36998955057263583
Core75_Dip25_15,Daily1_DD2,Development,15,0.75,104,1040000.0,2892515.1177502177,178.12645362982863,53114.50670791338,19.580338112131113,12.384615384615385,29,-0.1849947752862846
WaitAll_20,Daily1_DD2,Development,20,0.0,104,1040000.0,2871581.5975464275,176.11361514869498,52730.109892677625,19.723076665622877,15.048076923076923,44,-0.9073693674502725
Core50_Dip50_20,Daily1_DD2,Development,20,0.5,104,1040000.0,2884728.8172796927,177.37777089227814,52971.528886973516,19.63318827778353,15.048076923076923,44,-0.45368468372526394
Core75_Dip25_20,Daily1_DD2,Development,20,0.75,104,1040000.0,2891302.4271463314,178.0098487640703,53092.23838412158,19.58855063664137,15.048076923076923,44,-0.22684234186254315
WaitAll_5,Drop3_2_DD3,Development,5,0.0,104,1040000.0,2884305.8460436044,177.33710058111583,52963.761975603345,19.63606740168975,4.836538461538462,8,-0.4682805888187036
Core50_Dip50_5,Drop3_2_DD3,Development,5,0.5,104,1040000.0,2891090.9415282845,177.9895136084889,53088.35492843644,19.589983554810257,4.836538461538462,8,-0.23414029440935735
Core75_Dip25_5,Drop3_2_DD3,Development,5,0.75,104,1040000.0,2894483.4892706242,178.3157201221754,53150.65140485298,19.567022651862395,4.836538461538462,8,-0.11707014720471198
WaitAll_10,Drop3_2_DD3,Development,10,0.0,104,1040000.0,2878765.6228381516,176.80438681136073,52862.02829033976,19.673857277815696,9.288461538461538,13,-0.6594627903584116
Core50_Dip50_10,Drop3_2_DD3,Development,10,0.5,104,1040000.0,2888320.829925557,177.72315672361128,53037.48808580463,19.608771786429188,9.288461538461538,13,-0.32973139517924466
Core75_Dip25_10,Drop3_2_DD3,Development,10,0.75,104,1040000.0,2893098.433469261,178.18254167973663,53125.217983537084,19.57639026200861,9.288461538461538,13,-0.16486569758963343
WaitAll_15,Drop3_2_DD3,Development,15,0.0,104,1040000.0,2868030.3825898883,175.77215217210465,52664.899851259746,19.7474979148778,13.490384615384615,18,-1.0299148080136877
Core50_Dip50_15,Drop3_2_DD3,Development,15,0.5,104,1040000.0,2882953.2098014257,177.20703940398326,52938.923866264624,19.645280335264633,13.490384615384615,18,-0.5149574040068883
Core75_Dip25_15,Drop3_2_DD3,Development,15,0.75,104,1040000.0,2890414.6234071963,177.9244830199227,53075.9358737671,19.59456734730932,13.490384615384615,18,-0.25747870200341083
WaitAll_20,Drop3_2_DD3,Development,20,0.0,104,1040000.0,2860531.33793854,175.0510901863981,52527.19683460385,19.79926709728529,16.759615384615383,27,-1.2886920833549143
Core50_Dip50_20,Drop3_2_DD3,Development,20,0.5,104,1040000.0,2879203.687475751,176.84650841112992,52870.07235793667,19.670863942819608,16.759615384615383,27,-0.6443460416775126
Core75_Dip25_20,Drop3_2_DD3,Development,20,0.75,104,1040000.0,2888539.862244359,177.7442175234961,53041.51011960313,19.60728489168026,16.759615384615383,27,-0.3221730208387119
ImmediateSIP,Immediate,Validation,0,1.0,32,320000.0,466783.0022288443,45.86968819651385,5465.081589671279,58.55356315352792,0.0,0,0.0
WaitAll_5,DailyDrop_0.75,Validation,5,0.0,32,320000.0,464696.37304281164,45.21761657587864,5440.651396852331,58.816486604000175,4.3125,13,-0.4470233868991036
Core50_Dip50_5,DailyDrop_0.75,Validation,5,0.5,32,320000.0,465739.68763582787,45.5436523861962,5452.866493261804,58.68473038821494,4.3125,13,-0.223511693449574
Core75_Dip25_5,DailyDrop_0.75,Validation,5,0.75,32,320000.0,466261.3449323362,45.70667029135507,5458.974041466542,58.6190733953431,4.3125,13,-0.11175584672478145
WaitAll_10,DailyDrop_0.75,Validation,10,0.0,32,320000.0,463570.85327308613,44.865891647839405,5427.47384466434,58.9592891939197,6.5625,22,-0.6881460851017596
Core50_Dip50_10,DailyDrop_0.75,Validation,10,0.5,32,320000.0,465176.9277509655,45.36778992217671,5446.277717167813,58.75572576684672,6.5625,22,-0.3440730425508187
Core75_Dip25_10,DailyDrop_0.75,Validation,10,0.75,32,320000.0,465979.9649899049,45.61873905934528,5455.6796534195455,58.65447026374218,6.5625,22,-0.17203652127542046
WaitAll_15,DailyDrop_0.75,Validation,15,0.0,32,320000.0,464734.72173382173,45.22960054181928,5441.1003821929,58.81163322170358,7.84375,27,-0.438807858307233
Core50_Dip50_15,DailyDrop_0.75,Validation,15,0.5,32,320000.0,465758.86198133323,45.54964436916664,5453.090985932092,58.6823144571652,7.84375,27,-0.2194039291535721
Core75_Dip25_15,DailyDrop_0.75,Validation,15,0.75,32,320000.0,466270.93210508866,45.70966628284021,5459.086287801684,58.61786810643372,7.84375,27,-0.1097019645768138
WaitAll_20,DailyDrop_0.75,Validation,20,0.0,32,320000.0,464014.35037702246,45.00448449281953,5432.666295645249,58.90293689794781,8.34375,28,-0.5931346768416668
Core50_Dip50_20,DailyDrop_0.75,Validation,20,0.5,32,320000.0,465398.67630293354,45.437086344666724,5448.873942658266,58.72773042055109,8.34375,28,-0.2965673384207945
Core75_Dip25_20,DailyDrop_0.75,Validation,20,0.75,32,320000.0,466090.839265889,45.653387270590315,5456.977766164773,58.64051746446819,8.34375,28,-0.1482836692103917
WaitAll_5,DailyDrop_1.00,Validation,5,0.0,32,320000.0,465029.0794975354,45.32158734297982,5444.546714187782,58.77440617161417,4.46875,9,-0.3757469151477566
Core50_Dip50_5,DailyDrop_1.00,Validation,5,0.5,32,320000.0,465906.0408631898,45.5956377697468,5454.8141519295295,58.66377681938192,4.46875,9,-0.18787345757389495
Core75_Dip25_5,DailyDrop_1.00,Validation,5,0.75,32,320000.0,466344.52154601715,45.73266298313037,5459.947870800405,58.60861817222613,4.46875,9,-0.09393672878692527
WaitAll_10,DailyDrop_1.00,Validation,10,0.0,32,320000.0,464117.499987074,45.03671874596063,5433.8739682301175,58.88984578422751,7.5,16,-0.5710366977895176
Core50_Dip50_10,DailyDrop_1.00,Validation,10,0.5,32,320000.0,465450.2511079594,45.453203471237316,5449.477778950702,58.72122301994524,7.5,16,-0.28551834889469774
Core75_Dip25_10,DailyDrop_1.00,Validation,10,0.75,32,320000.0,466116.62666840194,45.66144583387561,5457.279684310991,58.63727324072481,7.5,16,-0.14275917444733777
WaitAll_15,DailyDrop_1.00,Validation,15,0.0,32,320000.0,465104.7274854669,45.34522733920841,5445.432398593954,58.76484667822267,9.6875,21,-0.35954067208184837
Core50_Dip50_15,DailyDrop_1.00,Validation,15,0.5,32,320000.0,465943.8648571559,45.60745776786121,5455.256994132619,58.659014661302805,9.6875,21,-0.17977033604087422
Core75_Dip25_15,DailyDrop_1.00,Validation,15,0.75,32,320000.0,466363.433543,45.738572982187506,5460.169291901948,58.60624147214563,9.6875,21,-0.08988516802046487
WaitAll_20,DailyDrop_1.00,Validation,20,0.0,32,320000.0,463994.0872682586,44.99815227133082,5432.42905576692,58.90550925102218,11.0,23,-0.5974756894036259
Core50_Dip50_20,DailyDrop_1.00,Validation,20,0.5,32,320000.0,465388.5447485517,45.43392023392241,5448.755322719102,58.729008929017176,11.0,23,-0.29873784470176856
Core75_Dip25_20,DailyDrop_1.00,Validation,20,0.75,32,320000.0,466085.77348869795,45.65180421521811,5456.91845619519,58.641154814528505,11.0,23,-0.14936892235090093
WaitAll_5,DailyDrop_1.25,Validation,5,0.0,32,320000.0,464912.95145752345,45.285297330476084,5443.187090528643,58.78908710612068,4.59375,6,-0.40062529320724627
Core50_Dip50_5,DailyDrop_1.25,Validation,5,0.5,32,320000.0,465847.9768431838,45.577492763494945,5454.13434009996,58.6710887642227,4.59375,6,-0.2003126466036398
Core75_Dip25_5,DailyDrop_1.25,Validation,5,0.75,32,320000.0,466315.48953601415,45.723590480004425,5459.60796488562,58.612267045204234,4.59375,6,-0.10015632330181434
WaitAll_10,DailyDrop_1.25,Validation,10,0.0,32,320000.0,463902.0111899627,44.969378496863335,5431.351031764458,58.91720091898444,8.34375,10,-0.6172013601877469
Core50_Dip50_10,DailyDrop_1.25,Validation,10,0.5,32,320000.0,465342.5067094037,45.41953334668867,5448.21631071787,58.734819205046584,8.34375,10,-0.3086006800938401
Core75_Dip25_10,DailyDrop_1.25,Validation,10,0.75,32,320000.0,466062.7544691241,45.644610771601265,5456.648950194575,58.64405112382927,8.34375,10,-0.15430034004690896
WaitAll_15,DailyDrop_1.25,Validation,15,0.0,32,320000.0,464455.06888298807,45.14220902593378,5437.826214883266,58.84704427003639,11.5625,14,-0.4987185340384337
Core50_Dip50_15,DailyDrop_1.25,Validation,15,0.5,32,320000.0,465619.03555591643,45.50594861122388,5451.453902277275,58.69993688588728,11.5625,14,-0.249359267019178
Core75_Dip25_15,DailyDrop_1.25,Validation,15,0.75,32,320000.0,466201.0188923802,45.687818403868796,5458.2677459742745,58.626658656680014,11.5625,14,-0.12467963350963895
WaitAll_20,DailyDrop_1.25,Validation,20,0.0,32,320000.0,463084.55168396694,44.71392240123968,5421.780240036423,59.021204444437295,13.875,15,-0.7923275970242449
Core50_Dip50_20,DailyDrop_1.25,Validation,20,0.5,32,320000.0,464933.77695640567,45.291805298876774,5443.430914853851,58.786453801920175,13.875,15,-0.3961637985121169
Core75_Dip25_20,DailyDrop_1.25,Validation,20,0.75,32,320000.0,465858.38959262514,45.580746747695365,5454.256252262567,58.66977736281747,13.875,15,-0.1980818992560307
WaitAll_5,DailyDrop_1.50,Validation,5,0.0,32,320000.0,465263.8407643574,45.39495023886169,5447.295292159025,58.744749979061375,4.75,5,-0.325453467078507
Core50_Dip50_5,DailyDrop_1.50,Validation,5,0.5,32,320000.0,466023.4214966008,45.63231921768776,5456.188440915151,58.649000756712745,4.75,5,-0.1627267335392757
Core75_Dip25_5,DailyDrop_1.50,Validation,5,0.75,32,320000.0,466403.2118627226,45.751003707100814,5460.6350152932155,58.60124309788121,4.75,5,-0.08136336676962674
WaitAll_10,DailyDrop_1.50,Validation,10,0.0,32,320000.0,464158.865987854,45.04964562120437,5434.358280144265,58.884597500535975,8.8125,8,-0.5621747639610652
Core50_Dip50_10,DailyDrop_1.50,Validation,10,0.5,32,320000.0,465470.93410834944,45.459666908859205,5449.7199349077755,58.71861376770278,8.8125,8,-0.28108738198047156
Core75_Dip25_10,DailyDrop_1.50,Validation,10,0.75,32,320000.0,466126.96816859685,45.664677552686506,5457.400762289527,58.635972313265,8.8125,8,-0.14054369099024688
WaitAll_15,DailyDrop_1.50,Validation,15,0.0,32,320000.0,465382.145157691,45.43192036177843,5448.680396498508,58.729816526886395,12.40625,10,-0.3001088438234545
Core50_Dip50_15,DailyDrop_1.50,Validation,15,0.5,32,320000.0,466082.5736932679,45.65080427914621,5456.8809930848965,58.64155740348973,12.40625,10,-0.15005442191168283
Core75_Dip25_15,DailyDrop_1.50,Validation,15,0.75,32,320000.0,466432.7879610559,45.760246237829975,5460.981291378085,58.59752724390814,12.40625,10,-0.07502721095589138
WaitAll_20,DailyDrop_1.50,Validation,20,0.0,32,320000.0,463898.0856992644,44.96815178102014,5431.305072235419,58.91769947444588,15.15625,13,-0.6180423271208935
Core50_Dip50_20,DailyDrop_1.50,Validation,20,0.5,32,320000.0,465340.54396405444,45.418919988767016,5448.19333095335,58.735066940806405,15.15625,13,-0.3090211635604412
Core75_Dip25_20,DailyDrop_1.50,Validation,20,0.75,32,320000.0,466061.7730964495,45.64430409264047,5456.637460312316,58.644174608896314,15.15625,13,-0.15451058178019839
WaitAll_5,ThreeDayDrop_1.50,Validation,5,0.0,32,320000.0,464939.8058905981,45.2936893408119,5443.501501437131,58.7856915104216,4.59375,8,-0.39487220602403283
Core50_Dip50_5,ThreeDayDrop_1.50,Validation,5,0.5,32,320000.0,465861.4040597211,45.58168876866284,5454.291545554203,58.66939772605889,4.59375,8,-0.19743610301204972
Core75_Dip25_5,ThreeDayDrop_1.50,Validation,5,0.75,32,320000.0,466322.20314428274,45.72568848258835,5459.686567612742,58.61142320847927,4.59375,8,-0.09871805150601931
WaitAll_10,ThreeDayDrop_1.50,Validation,10,0.0,32,320000.0,464642.81945997506,45.20088108124221,5440.0243930877905,58.82326564685973,7.78125,16,-0.45849629456302665
Core50_Dip50_10,ThreeDayDrop_1.50,Validation,10,0.5,32,320000.0,465712.9108444099,45.53528463887808,5452.552991379537,58.68810454587395,7.78125,16,-0.22924814728146892
Core75_Dip25_10,ThreeDayDrop_1.50,Validation,10,0.75,32,320000.0,466247.9565366271,45.702486417695965,5458.817290525408,58.620756652802385,7.78125,16,-0.11462407364074556
WaitAll_15,ThreeDayDrop_1.50,Validation,15,0.0,32,320000.0,465869.91988539055,45.58434996418455,5454.391248589372,58.668325284285245,9.96875,22,-0.19561173802257192
Core50_Dip50_15,ThreeDayDrop_1.50,Validation,15,0.5,32,320000.0,466326.46105711756,45.72701908034924,5459.736419130327,58.61088804191253,9.96875,22,-0.0978058690112582
Core75_Dip25_15,ThreeDayDrop_1.50,Validation,15,0.75,32,320000.0,466554.7316429807,45.79835363843148,5462.4090044008,58.582211574085974,9.96875,22,-0.048902934505690165
WaitAll_20,ThreeDayDrop_1.50,Validation,20,0.0,32,320000.0,464938.17307010415,45.293179084407555,5443.482384423062,58.78589796041304,11.25,23,-0.3952220089273428
Core50_Dip50_20,ThreeDayDrop_1.50,Validation,20,0.5,32,320000.0,465860.5876494743,45.58143364046072,5454.281987047171,58.66950054286448,11.25,23,-0.1976110044636603
Core75_Dip25_20,ThreeDayDrop_1.50,Validation,20,0.75,32,320000.0,466321.7949391593,45.725560918487275,5459.681788359225,58.611474515288236,11.25,23,-0.0988055022318357
WaitAll_5,ThreeDayDrop_2.00,Validation,5,0.0,32,320000.0,464943.28181107057,45.294775565959554,5443.542197411257,58.78525202802321,4.71875,5,-0.39412755155807666
Core50_Dip50_5,ThreeDayDrop_2.00,Validation,5,0.5,32,320000.0,465863.14201995736,45.582231881236666,5454.311893541267,58.66917885259341,4.71875,5,-0.19706377577906053
Core75_Dip25_5,ThreeDayDrop_2.00,Validation,5,0.75,32,320000.0,466323.0721244009,45.72596003887528,5459.6967416062735,58.61131398771687,4.71875,5,-0.09853188788951917
WaitAll_10,ThreeDayDrop_2.00,Validation,10,0.0,32,320000.0,463988.755025626,44.99648594550811,5432.366626027825,58.90618620378089,8.71875,10,-0.5986180280507347
Core50_Dip50_10,ThreeDayDrop_2.00,Validation,10,0.5,32,320000.0,465385.87862723536,45.43308707101106,5448.7241078495545,58.72934537812271,8.71875,10,-0.2993090140253285
Core75_Dip25_10,ThreeDayDrop_2.00,Validation,10,0.75,32,320000.0,466084.4404280398,45.65138763376244,5456.902848760416,58.64132253567439,8.71875,10,-0.14965450701267535
WaitAll_15,ThreeDayDrop_2.00,Validation,15,0.0,32,320000.0,465807.12244506704,45.564725764083455,5453.656018014668,58.67623461086785,12.0,15,-0.20906497861267193
Core50_Dip50_15,ThreeDayDrop_2.00,Validation,15,0.5,32,320000.0,466295.06233695586,45.717206980298705,5459.3688038429755,58.61483469934191,12.0,15,-0.1045324893062971
Core75_Dip25_15,ThreeDayDrop_2.00,Validation,15,0.75,32,320000.0,466539.03228289995,45.793447588406245,5462.225196757126,58.584182905893584,12.0,15,-0.05226624465318741
WaitAll_20,ThreeDayDrop_2.00,Validation,20,0.0,32,320000.0,465078.35885476513,45.3369871421141,5445.123675445285,58.768178479220936,14.09375,17,-0.3651896847013947
Core50_Dip50_20,ThreeDayDrop_2.00,Validation,20,0.5,32,320000.0,465930.68054180476,45.603337669313994,5455.1026325582825,58.660674519688996,14.09375,17,-0.1825948423506918
Core75_Dip25_20,ThreeDayDrop_2.00,Validation,20,0.75,32,320000.0,466356.84138532466,45.73651293291397,5460.092111114782,58.60706989697027,14.09375,17,-0.09129742117532924
WaitAll_5,ThreeDayDrop_2.50,Validation,5,0.0,32,320000.0,465310.4337673831,45.40951055230722,5447.840801660929,58.73886768174997,4.90625,3,-0.31547174049394444
Core50_Dip50_5,ThreeDayDrop_2.50,Validation,5,0.5,32,320000.0,466046.71799811354,45.63959937441049,5456.461195666102,58.64606904089524,4.90625,3,-0.15773587024701108
Core75_Dip25_5,ThreeDayDrop_2.50,Validation,5,0.75,32,320000.0,466414.8601134791,45.754643785462214,5460.771392668692,58.599779589677205,4.90625,3,-0.07886793512348333
WaitAll_10,ThreeDayDrop_2.50,Validation,10,0.0,32,320000.0,464319.6243663376,45.0998826144805,5436.2404344867355,58.864210267442466,9.25,6,-0.5277351254746487
Core50_Dip50_10,ThreeDayDrop_2.50,Validation,10,0.5,32,320000.0,465551.313297591,45.484785405497185,5450.661012079007,58.70847577768272,9.25,6,-0.2638675627373299
Core75_Dip25_10,ThreeDayDrop_2.50,Validation,10,0.75,32,320000.0,466167.1577632178,45.67723680100557,5457.871300875145,58.630917139561255,9.25,6,-0.13193378136864276
WaitAll_15,ThreeDayDrop_2.50,Validation,15,0.0,32,320000.0,465301.8576839819,45.40683052624435,5447.740393130019,58.73995031105784,13.21875,7,-0.31730901463639105
Core50_Dip50_15,ThreeDayDrop_2.50,Validation,15,0.5,32,320000.0,466042.42995641317,45.638259361379106,5456.410991400649,58.64660864152696,13.21875,7,-0.15865450731818997
Core75_Dip25_15,ThreeDayDrop_2.50,Validation,15,0.75,32,320000.0,466412.71609262866,45.75397377894645,5460.746290535963,58.60004896301317,13.21875,7,-0.07932725365911164
WaitAll_20,ThreeDayDrop_2.50,Validation,20,0.0,32,320000.0,463598.2419097253,44.87445059678916,5427.794510012367,58.95580597417843,16.25,10,-0.6822785542558552
Core50_Dip50_20,ThreeDayDrop_2.50,Validation,20,0.5,32,320000.0,465190.62206928467,45.37206939665146,5446.438049841821,58.75399611114527,16.25,10,-0.34113927712796643
Core75_Dip25_20,ThreeDayDrop_2.50,Validation,20,0.75,32,320000.0,465986.81214906473,45.62087879658272,5455.759819756553,58.65360840138286,16.25,10,-0.17056963856393326
WaitAll_5,FiveDayDrop_2.00,Validation,5,0.0,32,320000.0,464943.28181107057,45.294775565959554,5443.542197411257,58.78525202802321,4.71875,4,-0.39412755155807666
Core50_Dip50_5,FiveDayDrop_2.00,Validation,5,0.5,32,320000.0,465863.14201995736,45.582231881236666,5454.311893541267,58.66917885259341,4.71875,4,-0.19706377577906053
Core75_Dip25_5,FiveDayDrop_2.00,Validation,5,0.75,32,320000.0,466323.0721244009,45.72596003887528,5459.6967416062735,58.61131398771687,4.71875,4,-0.09853188788951917
WaitAll_10,FiveDayDrop_2.00,Validation,10,0.0,32,320000.0,463599.1302636365,44.874728207386404,5427.804910833695,58.95569300239439,8.75,9,-0.6820882401469497
Core50_Dip50_10,FiveDayDrop_2.00,Validation,10,0.5,32,320000.0,465191.06624624063,45.3722082019502,5446.44325025249,58.75394001124775,8.75,9,-0.34104412007343043
Core75_Dip25_10,FiveDayDrop_2.00,Validation,10,0.75,32,320000.0,465987.03423754254,45.62094819923204,5455.762419961885,58.65358044719176,8.75,9,-0.17052206003670412
WaitAll_15,FiveDayDrop_2.00,Validation,15,0.0,32,320000.0,464910.5785970441,45.28455581157629,5443.159309148305,58.78938716016942,12.03125,15,-0.40113363658479395
Core50_Dip50_15,FiveDayDrop_2.00,Validation,15,0.5,32,320000.0,465846.7904129444,45.57712200404511,5454.120449409794,58.671238189216766,12.03125,15,-0.20056681829236922
Core75_Dip25_15,FiveDayDrop_2.00,Validation,15,0.75,32,320000.0,466314.89632089424,45.72340510027946,5459.601019540535,58.612341607872715,12.03125,15,-0.10028340914620681
WaitAll_20,FiveDayDrop_2.00,Validation,20,0.0,32,320000.0,463788.1360175982,44.93379250549945,5430.01778461313,58.9316670208289,14.15625,17,-0.6415971012110444
Core50_Dip50_20,FiveDayDrop_2.00,Validation,20,0.5,32,320000.0,465285.5691232214,45.40174035100668,5447.549687142206,58.74200665948815,14.15625,17,-0.32079855060550555
Core75_Dip25_20,FiveDayDrop_2.00,Validation,20,0.75,32,320000.0,466034.28567603295,45.6357142737603,5456.315638406743,58.64763353269657,14.15625,17,-0.16039927530273612
WaitAll_5,FiveDayDrop_2.50,Validation,5,0.0,32,320000.0,464789.6832737303,45.2467760230407,5441.743870277212,58.80467872584724,4.75,4,-0.4270333207499366
Core50_Dip50_5,FiveDayDrop_2.50,Validation,5,0.5,32,320000.0,465786.34275128716,45.55823210977723,5453.412729974244,58.67885227926098,4.75,4,-0.2135166603750016
Core75_Dip25_5,FiveDayDrop_2.50,Validation,5,0.75,32,320000.0,466284.6724900658,45.71396015314557,5459.247159822762,58.61614076663072,4.75,4,-0.10675833018749525
WaitAll_10,FiveDayDrop_2.50,Validation,10,0.0,32,320000.0,463437.32279285486,44.82416337276713,5425.910473749616,58.976277170098896,8.9375,7,-0.7167526280978942
