Strategy,Rule,WaitDays,CoreFraction,Period_Dev,Months_Dev,Contributed_Dev,FinalValue_Dev,GainPct_Dev,Units_Dev,WeightedAverageNAV_Dev,AverageDelayDays_Dev,SignalBuys_Dev,UnitLiftVsImmediatePct_Dev,Period_Val,Months_Val,Contributed_Val,FinalValue_Val,GainPct_Val,Units_Val,WeightedAverageNAV_Val,AverageDelayDays_Val,SignalBuys_Val,UnitLiftVsImmediatePct_Val,Pass,Score
Core75_Dip25_15,FiveDayDrop_2.50,15,0.75,Development,104,1040000.0,2890166.127761874,177.90058920787249,53071.37281252695,19.596252082526096,13.39423076923077,20,-0.2660537977683286,Validation,32,320000.0,466229.87636917096,45.696836365365925,5458.605608459371,58.623029937185066,12.84375,8,-0.11849742964766818,False,-0.3845512274159968
Core75_Dip25_20,Daily1_DD2,20,0.75,Development,104,1040000.0,2891302.4271463314,178.0098487640703,53092.23838412158,19.58855063664137,15.048076923076923,44,-0.22684234186254315,Validation,32,320000.0,466046.4057809633,45.63950180655103,5456.457540236937,58.646108329490374,14.0625,15,-0.15780275724778248,False,-0.38464509911032563
Core50_Dip50_5,ThreeDayDrop_2.50,5,0.5,Development,104,1040000.0,2891209.887123665,178.00095068496776,53090.53909562884,19.589177614616226,4.903846153846154,5,-0.23003571595737737,Validation,32,320000.0,466046.71799811354,45.63959937441049,5456.461195666102,58.64606904089524,4.90625,3,-0.15773587024701108,False,-0.38777158620438845
Core75_Dip25_15,RSI_30,15,0.75,Development,104,1040000.0,2889506.5018538763,177.8371636397958,53059.26027264771,19.60072557845524,14.057692307692308,10,-0.28881618993321645,Validation,32,320000.0,466300.0014721707,45.718750460053336,5459.426631092046,58.61421384025278,14.625,2,-0.10347436696866996,False,-0.3922905569018864
Core50_Dip50_5,RSI_35,5,0.5,Development,104,1040000.0,2892266.9500275953,178.10259134880724,53109.94966823292,19.582018181087893,4.711538461538462,9,-0.19355855508407238,Validation,32,320000.0,465854.5662286244,45.57955194644512,5454.2114884298835,58.6702588777171,4.9375,2,-0.19890098735103612,False,-0.3924595424351085
Core50_Dip50_5,DD3_RSI35,5,0.5,Development,104,1040000.0,2892266.9500275953,178.10259134880724,53109.94966823292,19.582018181087893,4.711538461538462,9,-0.19355855508407238,Validation,32,320000.0,465854.5662286244,45.57955194644512,5454.2114884298835,58.6702588777171,4.9375,2,-0.19890098735103612,False,-0.3924595424351085
Core75_Dip25_20,TwentyDayDD_4,20,0.75,Development,104,1040000.0,2889659.65401694,177.85188980932114,53062.072566191986,19.599686738633473,15.884615384615385,29,-0.2835312101374221,Validation,32,320000.0,466219.96147090575,45.69373795965805,5458.489525123616,58.624276647806354,14.40625,13,-0.12062152118866853,False,-0.40415273132609064
Core50_Dip50_15,TwentyDayDD_2,15,0.5,Development,104,1040000.0,2888680.2385905473,177.7577152490911,53044.08781412769,19.606332069358498,9.192307692307692,55,-0.31732890934480507,Validation,32,320000.0,466348.2609606264,45.733831550195745,5459.991651756095,58.608148218885745,8.28125,24,-0.09313562536383824,False,-0.4104645347086433
Core75_Dip25_20,RSI_40,20,0.75,Development,104,1040000.0,2889702.5424097152,177.85601369324183,53062.860114651725,19.599395843964977,15.461538461538462,34,-0.28205121609256034,Validation,32,320000.0,466171.5792655434,45.678618520482296,5457.923067693651,58.63036104230433,15.40625,12,-0.13098655271966964,False,-0.41303776881223
Core50_Dip50_10,TwentyDayDD_2,10,0.5,Development,104,1040000.0,2891497.256892692,178.02858239352807,53095.81599234442,19.58723075562021,6.740384615384615,50,-0.2201191506745248,Validation,32,320000.0,465866.9856453849,45.58343301418277,5454.356894594136,58.668694803809956,6.28125,17,-0.19624034703182858,False,-0.4163594977063534
Core50_Dip50_5,TwentyDayDD_4,5,0.5,Development,104,1040000.0,2892411.0126801175,178.11644352693438,53112.595053446916,19.581042857225366,4.538461538461538,15,-0.1885872364119745,Validation,32,320000.0,465712.8800713192,45.535275022287244,5452.552631089101,58.688108423830606,4.375,7,-0.2292547398717204,False,-0.4178419762836949
Core75_Dip25_20,FiveDayDrop_3.00,20,0.75,Development,104,1040000.0,2888205.670604118,177.71208371193444,53035.37344498097,19.60955363270702,17.48076923076923,18,-0.3337053167676074,Validation,32,320000.0,466384.4845234326,45.74515141357269,5460.415756158482,58.60359618937273,16.6875,9,-0.08537536789232636,False,-0.41908068465993376
Core50_Dip50_5,FiveDayDrop_2.00,5,0.5,Development,104,1040000.0,2891393.9366632267,178.0186477560795,53093.91874970347,19.587930680023657,4.653846153846154,17,-0.22368452849418352,Validation,32,320000.0,465863.14201995736,45.582231881236666,5454.311893541267,58.66917885259341,4.71875,4,-0.19706377577906053,False,-0.42074830427324406
Core50_Dip50_5,FiveDayDrop_3.00,5,0.5,Development,104,1040000.0,2890973.0474075954,177.97817763534573,53086.190069201744,19.590782435964677,4.903846153846154,5,-0.23820858853869087,Validation,32,320000.0,465925.94334126776,45.601857294146164,5455.04716955445,58.661270939319216,4.875,3,-0.18360970375618235,False,-0.4218182922948732
Core50_Dip50_5,SixtyDayDD_5,5,0.5,Development,104,1040000.0,2893447.6463936036,178.2161198455388,53131.63049011265,19.574027569011555,4.365384615384615,19,-0.1528150467031697,Validation,32,320000.0,465513.24248267483,45.472888275835885,5450.215280103532,58.713277100849,4.375,5,-0.2720235612921895,False,-0.4248386079953592
Core50_Dip50_5,TwentyDayDD_3,5,0.5,Development,104,1040000.0,2893298.4176736637,178.20177093016,53128.89024173931,19.575037145853113,4.211538461538462,24,-0.15796463619678347,Validation,32,320000.0,465533.76190409996,45.47930059503125,5450.455520882921,58.71068918440841,4.09375,8,-0.26762763827719027,False,-0.42559227447397374
Core75_Dip25_20,DailyDrop_1.50,20,0.75,Development,104,1040000.0,2889995.7107745125,177.88420295908773,53068.24348948113,19.597407632422254,16.23076923076923,27,-0.27193455267933153,Validation,32,320000.0,466061.7730964495,45.64430409264047,5456.637460312316,58.644174608896314,15.15625,13,-0.15451058178019839,False,-0.4264451344595299
Core50_Dip50_5,ThreeDayDrop_1.50,5,0.5,Development,104,1040000.0,2891237.6944694836,178.00362446821958,53091.049714725326,19.5889892098243,4.519230769230769,21,-0.2290761391686158,Validation,32,320000.0,465861.4040597211,45.58168876866284,5454.291545554203,58.66939772605889,4.59375,8,-0.19743610301204972,False,-0.4265122421806655
Core50_Dip50_5,Drop3_2_DD3,5,0.5,Development,104,1040000.0,2891090.9415282845,177.9895136084889,53088.35492843644,19.589983554810257,4.836538461538462,8,-0.23414029440935735,Validation,32,320000.0,465863.14201995736,45.582231881236666,5454.311893541267,58.66917885259341,4.71875,5,-0.19706377577906053,False,-0.4312040701884179
Core50_Dip50_5,Drop5_2_RSI35,5,0.5,Development,104,1040000.0,2891117.7701496463,177.99209328361982,53088.847575468964,19.589801766210464,4.875,5,-0.2332144914757972,Validation,32,320000.0,465854.5662286244,45.57955194644512,5454.2114884298835,58.6702588777171,4.9375,2,-0.19890098735103612,False,-0.4321154788268333
Core50_Dip50_5,RSI_30,5,0.5,Development,104,1040000.0,2890723.5550957564,177.9541879899766,53081.60870643222,19.592473275475108,4.855769230769231,5,-0.24681807730398964,Validation,32,320000.0,465909.04492213135,45.59657653816605,5454.849323362802,58.66339857078336,5.0,0,-0.18722989109285493,False,-0.43404796839684456
Core75_Dip25_20,SixtyDayDD_5,20,0.75,Development,104,1040000.0,2891173.4242969104,177.99744464393368,53089.86953817541,19.589424668903465,15.221153846153847,28,-0.23129397636221238,Validation,32,320000.0,465817.7161376129,45.568036293004035,5453.780048653793,58.674900187620985,15.4375,9,-0.20679546740611787,False,-0.43808944376833026
Core50_Dip50_5,ThreeDayDrop_2.00,5,0.5,Development,104,1040000.0,2890788.1271607005,177.96039684237505,53082.794426553635,19.592035634803736,4.730769230769231,12,-0.24458982239869975,Validation,32,320000.0,465863.14201995736,45.582231881236666,5454.311893541267,58.66917885259341,4.71875,5,-0.19706377577906053,False,-0.4416535981777603
Core75_Dip25_20,RSI_35,20,0.75,Development,104,1040000.0,2888337.6840739246,177.72477731480043,53037.79757417032,19.60865736450726,16.83653846153846,21,-0.32914979168232605,Validation,32,320000.0,466228.69147082564,45.696466084633,5458.5917357045755,58.62317892486523,17.5625,7,-0.11875127315517098,False,-0.44790106483749703
Core75_Dip25_20,DD3_RSI35,20,0.75,Development,104,1040000.0,2888254.7267720453,177.7168006511582,53036.27425069999,19.60922057013222,16.875,20,-0.3320124849383488,Validation,32,320000.0,466228.69147082564,45.696466084633,5458.5917357045755,58.62317892486523,17.5625,7,-0.11875127315517098,False,-0.45076375809351976
Core50_Dip50_5,FiveDayDrop_2.50,5,0.5,Development,104,1040000.0,2890828.9075038787,177.9643180292191,53083.54326544405,19.591759253889364,4.788461538461538,10,-0.24318257299750234,Validation,32,320000.0,465786.34275128716,45.55823210977723,5453.412729974244,58.67885227926098,4.75,4,-0.2135166603750016,False,-0.45669923337250395
Core75_Dip25_20,Drop3_2_DD3,20,0.75,Development,104,1040000.0,2888539.862244359,177.7442175234961,53041.51011960313,19.60728489168026,16.759615384615383,27,-0.3221730208387119,Validation,32,320000.0,466129.1865696189,45.6653708030059,5457.426735263106,58.6356932530717,15.6875,11,-0.14006843781876332,False,-0.46224145865747523
Core75_Dip25_20,DailyDrop_1.25,20,0.75,Development,104,1040000.0,2890220.244945172,177.90579278318967,53072.36655236176,19.59588515755982,15.451923076923077,41,-0.264186320256965,Validation,32,320000.0,465858.38959262514,45.580746747695365,5454.256252262567,58.66977736281747,13.875,15,-0.1980818992560307,False,-0.4622682195129957
Core50_Dip50_5,RSI_40,5,0.5,Development,104,1040000.0,2892540.9211699823,178.1289347278829,53114.98052943423,19.580163442282974,4.586538461538462,17,-0.18410435004259096,Validation,32,320000.0,465463.9107110818,45.45747209721307,5449.637705180213,58.71949977441996,4.53125,5,-0.282592020588579,False,-0.46669637063117
Core75_Dip25_20,ThreeDayDrop_2.50,20,0.75,Development,104,1040000.0,2889198.8300479962,177.80757981230732,53053.61057488227,19.60281286665866,17.240384615384617,24,-0.29943333856037313,Validation,32,320000.0,465986.81214906473,45.62087879658272,5455.759819756553,58.65360840138286,16.25,10,-0.17056963856393326,False,-0.4700029771243064
Core75_Dip25_20,FiveDayDrop_2.00,20,0.75,Development,104,1040000.0,2888898.3407201436,177.7786866077061,53048.092767102484,19.604851857086008,14.990384615384615,42,-0.3098026340034643,Validation,32,320000.0,466034.28567603295,45.6357142737603,5456.315638406743,58.64763353269657,14.15625,17,-0.16039927530273612,False,-0.4702019093062004
Core75_Dip25_20,FiveDayDrop_2.50,20,0.75,Development,104,1040000.0,2888392.9910791293,177.73009529607015,53038.813162396946,19.608281897554438,16.567307692307693,31,-0.32724125575815943,Validation,32,320000.0,466041.4152158419,45.637942254950595,5456.399110848042,58.64673633638671,15.71875,12,-0.15887189753299724,False,-0.4861131532911567
Core50_Dip50_15,TwentyDayDD_3,15,0.5,Development,104,1040000.0,2887269.819969433,177.62209807398395,53018.18866191499,19.615909676429066,11.278846153846153,33,-0.3659996807339305,Validation,32,320000.0,466215.84842549916,45.69245263296848,5458.441369709597,58.62479384239036,11.1875,11,-0.12150266839989765,False,-0.4875023491338282
Core75_Dip25_20,Drop5_2_RSI35,20,0.75,Development,104,1040000.0,2886823.793191065,177.57921088375625,53009.99838758725,19.618940419427084,17.567307692307693,16,-0.38139118722594345,Validation,32,320000.0,466228.69147082564,45.696466084633,5458.5917357045755,58.62317892486523,17.5625,7,-0.11875127315517098,False,-0.5001424603811144
Core75_Dip25_20,RSI_30,20,0.75,Development,104,1040000.0,2887860.1924390635,177.67886465760228,53029.02951882389,19.61189954703636,17.692307692307693,13,-0.34562708845978785,Validation,32,320000.0,466034.4763720423,45.63577386626323,5456.317871069983,58.647609534751695,18.3125,4,-0.16035842205648354,False,-0.5059855105162714
Core50_Dip50_15,Daily1_DD2,15,0.5,Development,104,1040000.0,2887154.198487469,177.61098062379511,53016.06553455719,19.61669523216698,12.384615384615385,29,-0.36998955057263583,Validation,32,320000.0,466089.63196955726,45.65300999048665,5456.963631175015,58.64066935903261,11.65625,14,-0.1485423110902384,False,-0.5185318616628742
Core50_Dip50_10,DailyDrop_1.00,10,0.5,Development,104,1040000.0,2890693.257570803,177.95127476642335,53081.05236082058,19.592678625332415,8.201923076923077,37,-0.24786358527487673,Validation,32,320000.0,465450.2511079594,45.453203471237316,5449.477778950702,58.72122301994524,7.5,16,-0.28551834889469774,False,-0.5333819341695745
Core50_Dip50_10,Daily1_DD2,10,0.5,Development,104,1040000.0,2890580.585579561,177.94044092111164,53078.98339419776,19.5934423286955,8.692307692307692,25,-0.251751673992362,Validation,32,320000.0,465413.6647340515,45.44177022939109,5449.049426766663,58.72583912124292,8.4375,10,-0.29335633222596913,False,-0.5451080062183311
Core50_Dip50_10,DailyDrop_1.50,10,0.5,Development,104,1040000.0,2890174.1912042117,177.90136453886652,53071.52087943229,19.596197409956815,9.173076923076923,19,-0.2657755442393661,Validation,32,320000.0,465470.93410834944,45.459666908859205,5449.7199349077755,58.71861376770278,8.8125,8,-0.28108738198047156,False,-0.5468629262198377
Core50_Dip50_15,DailyDrop_1.00,15,0.5,Development,104,1040000.0,2887199.2222127398,177.61530982814807,53016.89229357505,19.61638932438962,11.192307692307692,50,-0.3684358704049595,Validation,32,320000.0,465943.8648571559,45.60745776786121,5455.256994132619,58.659014661302805,9.6875,21,-0.17977033604087422,False,-0.5482062064458337
Core50_Dip50_15,SixtyDayDD_4,15,0.5,Development,104,1040000.0,2887810.35600652,177.67407269293457,53028.1143853076,19.612237999700604,11.14423076923077,32,-0.34734684568565877,Validation,32,320000.0,465845.4016067208,45.57668800210026,5454.104189307588,58.67141310342749,11.1875,10,-0.2008643454552983,False,-0.5482111911409571
Core50_Dip50_20,TwentyDayDD_2,20,0.5,Development,104,1040000.0,2887453.4646355445,177.63975621495618,53021.56088140322,19.614662086735542,10.990384615384615,64,-0.35966246465682916,Validation,32,320000.0,465882.55019334686,45.5882969354209,5454.539123861509,58.66673475676857,9.375,24,-0.19290591799571155,False,-0.5525683826525407
Core50_Dip50_10,ThreeDayDrop_1.50,10,0.5,Development,104,1040000.0,2888187.2156977793,177.71030920170955,53035.03456231083,19.609678933613303,8.240384615384615,33,-0.33434215927237165,Validation,32,320000.0,465712.9108444099,45.53528463887808,5452.552991379537,58.68810454587395,7.78125,16,-0.22924814728146892,False,-0.5635903065538406
Core50_Dip50_15,DailyDrop_1.50,15,0.5,Development,104,1040000.0,2885705.822489518,177.4717137009152,52989.4693808546,19.626541125089243,13.153846153846153,22,-0.4199701563491254,Validation,32,320000.0,466082.5736932679,45.65080427914621,5456.8809930848965,58.64155740348973,12.40625,10,-0.15005442191168283,False,-0.5700245782608082
Core50_Dip50_15,TwentyDayDD_4,15,0.5,Development,104,1040000.0,2884559.503689167,177.361490739343,52968.419825318306,19.63434067751615,12.663461538461538,22,-0.4595273625825791,Validation,32,320000.0,466267.1553947547,45.70848606086084,5459.042070188752,58.61834290442383,11.78125,9,-0.110511057949092,False,-0.5700384205316711
Core50_Dip50_15,ThreeDayDrop_1.50,15,0.5,Development,104,1040000.0,2884152.3781972625,177.3223440574291,52960.94388524871,19.63711225112196,11.39423076923077,43,-0.47357646222329075,Validation,32,320000.0,466326.46105711756,45.72701908034924,5459.736419130327,58.61088804191253,9.96875,22,-0.0978058690112582,False,-0.571382331234549
WaitAll_5,TwentyDayDD_2,5,0.0,Development,104,1040000.0,2889448.819854246,177.83161729367748,53058.20107301294,19.60111686728438,3.7788461538461537,37,-0.2908066822418509,Validation,32,320000.0,465462.96520094475,45.457176625295226,5449.626635175482,58.71961905325937,3.5625,13,-0.2827945794076747,False,-0.5736012616495256
Core50_Dip50_10,ThreeDayDrop_2.50,10,0.5,Development,104,1040000.0,2888890.405007301,177.77792355839432,53047.9470456608,19.604905711145133,9.548076923076923,9,-0.3100764798388833,Validation,32,320000.0,465551.313297591,45.484785405497185,5450.661012079007,58.70847577768272,9.25,6,-0.2638675627373299,False,-0.5739440425762132
Core50_Dip50_15,ThreeDayDrop_2.00,15,0.5,Development,104,1040000.0,2884105.3929969897,177.31782624971055,52960.08110817288,19.63743216094708,12.673076923076923,28,-0.47519782903376884,Validation,32,320000.0,466295.06233695586,45.717206980298705,5459.3688038429755,58.61483469934191,12.0,15,-0.1045324893062971,False,-0.5797303183400659
Core50_Dip50_10,DailyDrop_1.25,10,0.5,Development,104,1040000.0,2889916.861568452,177.87662130465884,53066.795601911406,19.597942332936725,8.971153846153847,22,-0.27465548363199144,Validation,32,320000.0,465342.5067094037,45.41953334668867,5448.21631071787,58.734819205046584,8.34375,10,-0.3086006800938401,False,-0.5832561637258316
Core50_Dip50_15,DailyDrop_0.75,15,0.5,Development,104,1040000.0,2887012.1675083856,177.59732379888322,53013.45745643688,19.61766030549142,9.64423076923077,70,-0.37489076019200374,Validation,32,320000.0,465758.86198133323,45.54964436916664,5453.090985932092,58.6823144571652,7.84375,27,-0.2194039291535721,False,-0.5942946893455758
Core50_Dip50_20,TwentyDayDD_3,20,0.5,Development,104,1040000.0,2886210.036869569,177.5201958528432,52998.7281390568,19.623112412646446,13.961538461538462,43,-0.4025707102164655,Validation,32,320000.0,465884.2057731408,45.588814304106506,5454.55850734079,58.66652627693723,13.71875,16,-0.19255123931501972,False,-0.5951219495314852
Core50_Dip50_10,TwentyDayDD_3,10,0.5,Development,104,1040000.0,2890885.198248827,177.96973060084875,53084.57691782906,19.591377767027172,7.855769230769231,30,-0.2412400901504519,Validation,32,320000.0,465051.3112757484,45.32853477367138,5444.807003189818,58.77159646109207,7.75,10,-0.37098414998559814,False,-0.61222424013605
WaitAll_5,DailyDrop_1.50,5,0.0,Development,104,1040000.0,2889380.329392624,177.8250316723677,53056.94340038716,19.601581496163067,4.836538461538462,10,-0.29317015330643237,Validation,32,320000.0,465263.8407643574,45.39495023886169,5447.295292159025,58.744749979061375,4.75,5,-0.325453467078507,False,-0.6186236203849393
Core50_Dip50_10,FiveDayDrop_3.00,10,0.5,Development,104,1040000.0,2888535.5246279766,177.74380044499773,53041.43046907579,19.607314335278733,9.557692307692308,9,-0.3223227034451215,Validation,32,320000.0,465391.6117055109,45.434878657972156,5448.791230560506,58.72862190153728,9.3125,5,-0.2980808034332205,False,-0.620403506878342
Core50_Dip50_10,ThreeDayDrop_2.00,10,0.5,Development,104,1040000.0,2888485.939376388,177.73903263234502,53040.51994793039,19.60765092463201,8.923076923076923,21,-0.32403379291047196,Validation,32,320000.0,465385.87862723536,45.43308707101106,5448.7241078495545,58.72934537812271,8.71875,10,-0.2993090140253285,False,-0.6233428069358005
Core50_Dip50_15,RSI_40,15,0.5,Development,104,1040000.0,2883762.651902945,177.28487037528313,52953.78744214257,19.6397661099559,12.442307692307692,25,-0.4870251497910205,Validation,32,320000.0,466139.35401345533,45.6685481292048,5457.545775394943,58.634414289789945,12.625,9,-0.13789024285709717,False,-0.6249153926481177
Core50_Dip50_10,RSI_40,10,0.5,Development,104,1040000.0,2888694.060400172,177.75904426924734,53044.34162044163,19.6062382570739,8.615384615384615,22,-0.3168519458912833,Validation,32,320000.0,465344.6056709021,45.42018927215692,5448.240885297038,58.734554278532705,8.71875,7,-0.3081510147271871,False,-0.6250029606184704
Core50_Dip50_10,RSI_35,10,0.5,Development,104,1040000.0,2888106.653107062,177.702562798756,53033.555212301966,19.6102259378371,9.14423076923077,13,-0.3371222157581788,Validation,32,320000.0,465430.05992702564,45.4468937271955,5449.24138120128,58.72377045067809,9.59375,3,-0.2898439521916041,False,-0.6269661679497829
Core50_Dip50_10,DD3_RSI35,10,0.5,Development,104,1040000.0,2888106.653107062,177.702562798756,53033.555212301966,19.6102259378371,9.14423076923077,13,-0.3371222157581788,Validation,32,320000.0,465430.05992702564,45.4468937271955,5449.24138120128,58.72377045067809,9.59375,3,-0.2898439521916041,False,-0.6269661679497829
Core50_Dip50_15,ThreeDayDrop_2.50,15,0.5,Development,104,1040000.0,2884304.4322010404,177.33696463471543,52963.73601357815,19.636077026994062,13.875,15,-0.46832937774363703,Validation,32,320000.0,466042.42995641317,45.638259361379106,5456.410991400649,58.64660864152696,13.21875,7,-0.15865450731818997,False,-0.626983885061827
Core50_Dip50_10,DailyDrop_0.75,10,0.5,Development,104,1040000.0,2889616.890868849,177.84777796815857,53061.287317567985,19.59997679241506,7.375,52,-0.28500688223466186,Validation,32,320000.0,465176.9277509655,45.36778992217671,5446.277717167813,58.75572576684672,6.5625,22,-0.3440730425508187,False,-0.6290799247854806
Core50_Dip50_10,Drop3_2_DD3,10,0.5,Development,104,1040000.0,2888320.829925557,177.72315672361128,53037.48808580463,19.608771786429188,9.288461538461538,13,-0.32973139517924466,Validation,32,320000.0,465329.52003591944,45.41547501122483,5448.064263128667,58.73645840885018,8.84375,7,-0.31138284513032577,False,-0.6411142403095704
Core50_Dip50_15,DailyDrop_1.25,15,0.5,Development,104,1040000.0,2886190.5662944135,177.51832368215514,52998.370605922966,19.623244792430885,12.73076923076923,29,-0.4032426014536017,Validation,32,320000.0,465619.03555591643,45.50594861122388,5451.453902277275,58.69993688588728,11.5625,14,-0.249359267019178,False,-0.6526018684727797
Core50_Dip50_10,SixtyDayDD_4,10,0.5,Development,104,1040000.0,2891160.62968044,177.99621439235,53089.63459394359,19.589511360446284,7.673076923076923,30,-0.23173549340114175,Validation,32,320000.0,464816.33536216815,45.255104800677536,5442.055912140675,58.80130692632401,7.75,10,-0.42132358232531697,False,-0.6530590757264587
Core50_Dip50_10,TwentyDayDD_4,10,0.5,Development,104,1040000.0,2888814.1552533694,177.77059185128553,53046.54689115796,19.605423179267337,8.663461538461538,19,-0.3127077088133978,Validation,32,320000.0,465163.7162673029,45.36366133353216,5446.123037507688,58.75739453481788,8.1875,9,-0.34690336919070974,False,-0.6596110780041076
Core50_Dip50_10,Drop5_2_RSI35,10,0.5,Development,104,1040000.0,2887063.8775937646,177.60229592247737,53014.406995355406,19.617308934364097,9.509615384615385,9,-0.37310634689348143,Validation,32,320000.0,465430.05992702564,45.4468937271955,5449.24138120128,58.72377045067809,9.59375,3,-0.2898439521916041,False,-0.6629502990850855
Core50_Dip50_15,FiveDayDrop_3.00,15,0.5,Development,104,1040000.0,2882686.111145864,177.1813568409484,52934.019202760726,19.64710059170719,14.0,12,-0.5241744530507408,Validation,32,320000.0,466117.92050241877,45.66185015700586,5457.294832481408,58.63711047740798,13.53125,5,-0.1424819933994792,False,-0.66665644645022
Core50_Dip50_15,RSI_35,15,0.5,Development,104,1040000.0,2882262.2750551268,177.14060337068526,52926.236410288395,19.649989693917348,13.442307692307692,15,-0.5388002025763949,Validation,32,320000.0,466125.67226073815,45.66427258148067,5457.385589838631,58.6361353311416,14.125,3,-0.14082131632203732,False,-0.6796215188984323
Core50_Dip50_15,DD3_RSI35,15,0.5,Development,104,1040000.0,2882262.2750551268,177.14060337068526,52926.236410288395,19.649989693917348,13.442307692307692,15,-0.5388002025763949,Validation,32,320000.0,466125.67226073815,45.66427258148067,5457.385589838631,58.6361353311416,14.125,3,-0.14082131632203732,False,-0.6796215188984323
Core50_Dip50_10,FiveDayDrop_2.00,10,0.5,Development,104,1040000.0,2887995.4062526394,177.6918659858307,53031.51241509783,19.61098133237318,8.625,25,-0.3409611258082146,Validation,32,320000.0,465191.06624624063,45.3722082019502,5446.44325025249,58.75394001124775,8.75,9,-0.34104412007343043,False,-0.682005245881645
Core50_Dip50_15,SixtyDayDD_5,15,0.5,Development,104,1040000.0,2886052.221801838,177.5050213270998,52995.83022180057,19.62418544340837,12.096153846153847,25,-0.4080165976773409,Validation,32,320000.0,465431.19523297495,45.44724851030466,5449.2546733297695,58.72362720835432,12.375,7,-0.2896007329775574,False,-0.6976173306548983
Core50_Dip50_15,Drop3_2_DD3,15,0.5,Development,104,1040000.0,2882953.2098014257,177.20703940398326,52938.923866264624,19.645280335264633,13.490384615384615,18,-0.5149574040068883,Validation,32,320000.0,465896.1080345676,45.59253376080239,5454.697858665685,58.66502752148359,12.75,8,-0.19000139037665953,False,-0.7049587943835478
WaitAll_5,DailyDrop_1.00,5,0.0,Development,104,1040000.0,2888289.860957065,177.72017893817934,53036.91941064902,19.608982036599652,4.5673076923076925,21,-0.3308000733454719,Validation,32,320000.0,465029.0794975354,45.32158734297982,5444.546714187782,58.77440617161417,4.46875,9,-0.3757469151477566,False,-0.7065469884932285
Core50_Dip50_10,FiveDayDrop_2.50,10,0.5,Development,104,1040000.0,2887709.856135463,177.6644092437945,53026.26893217837,19.61292055698243,9.23076923076923,14,-0.35081489848617364,Validation,32,320000.0,465110.16251084977,45.34692578464055,5445.49603171045,58.7641599840606,8.9375,7,-0.3583763140489138,False,-0.7091912125350874
Core50_Dip50_10,SixtyDayDD_5,10,0.5,Development,104,1040000.0,2891304.2021616027,178.01001943861564,53092.27097826774,19.5885386109346,8.326923076923077,24,-0.22678108957816523,Validation,32,320000.0,464521.73675020656,45.16304273443954,5438.606760301627,58.83859857928994,8.46875,7,-0.484436122960874,False,-0.7112172125390392
Core50_Dip50_10,RSI_30,10,0.5,Development,104,1040000.0,2887252.207052243,177.62040452425413,53017.86524047374,19.616029338089344,9.548076923076923,9,-0.36660746784989984,Validation,32,320000.0,465146.4341316175,45.35826066613047,5445.920698774029,58.7595776178007,9.875,1,-0.35060576100937046,False,-0.7172132288592703
Core50_Dip50_20,SixtyDayDD_4,20,0.5,Development,104,1040000.0,2886211.3093326986,177.52031820506718,52998.75150496801,19.623103761274685,13.98076923076923,39,-0.4025268000176552,Validation,32,320000.0,465307.4344707504,45.4085732721095,5447.805685984627,58.739246303011946,13.65625,14,-0.3161142867345701,False,-0.7186410867522253
Core50_Dip50_20,DailyDrop_1.00,20,0.5,Development,104,1040000.0,2885514.2114465097,177.45328956216437,52985.95087684861,19.627844415158204,13.067307692307692,61,-0.42658227641779733,Validation,32,320000.0,465388.5447485517,45.43392023392241,5448.755322719102,58.729008929017176,11.0,23,-0.29873784470176856,False,-0.7253201211195659
Core50_Dip50_15,FiveDayDrop_2.00,15,0.5,Development,104,1040000.0,2882635.764990743,177.1765158644945,52933.09470934062,19.64744373459957,12.288461538461538,32,-0.5259117997998164,Validation,32,320000.0,465846.7904129444,45.57712200404511,5454.120449409794,58.671238189216766,12.03125,15,-0.20056681829236922,False,-0.7264786180921856
WaitAll_5,Daily1_DD2,5,0.0,Development,104,1040000.0,2888267.1068720794,177.71799104539224,53036.50158327373,19.609136518310393,4.653846153846154,16,-0.33158527204601995,Validation,32,320000.0,464845.3834887223,45.26418234022573,5442.396006747565,58.79763244042866,4.625,6,-0.41510053512447964,False,-0.7466858071704996
WaitAll_5,DailyDrop_1.25,5,0.0,Development,104,1040000.0,2887809.232706368,177.67396468330463,53028.09375843755,19.612245628469733,4.730769230769231,12,-0.3473856085636329,Validation,32,320000.0,464912.95145752345,45.285297330476084,5443.187090528643,58.78908710612068,4.59375,6,-0.40062529320724627,False,-0.7480109017708791
Core50_Dip50_20,ThreeDayDrop_1.50,20,0.5,Development,104,1040000.0,2881765.4874715284,177.09283533380082,52917.11402842788,19.653377155853512,13.586538461538462,56,-0.5559433645768719,Validation,32,320000.0,465860.5876494743,45.58143364046072,5454.281987047171,58.66950054286448,11.25,23,-0.1976110044636603,False,-0.7535543690405322
WaitAll_5,DailyDrop_0.75,5,0.0,Development,104,1040000.0,2888971.1187294866,177.7856844932199,53049.429170857715,19.60435797811215,4.346153846153846,32,-0.3072912081034884,Validation,32,320000.0,464696.37304281164,45.21761657587864,5440.651396852331,58.816486604000175,4.3125,13,-0.4470233868991036,False,-0.754314595002592
