variant,filter,train_trades,train_win_rate,train_pf,train_exp,train_dd,train_dur,test_trades,test_win_rate,test_pf,test_exp,test_dd,test_dur
breakout_close|or30|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,17,64.70588235294117,2.750000000000032,0.6176470588235371,-1.9999999999999876,25.647058823529413,0,0.0,0.0,0.0,0.0,0.0
vwap_pullback|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=opposed_1d_1w & gap_direction=no_gap,21,61.904761904761905,2.732954545454576,0.5888030888030938,-4.1351351351350925,37.61904761904762,1,0.0,0.0,-0.999999999999986,0.0,5.0
breakout_retest|or15|end=10:30|rr=2.0|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,17,58.82352941176471,2.699708454810549,0.6998799519808016,-2.9999999999999165,58.94117647058823,3,0.0,0.0,-0.999999999999987,-1.9999999999999711,43.333333333333336
breakout_retest|or15|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,17,58.82352941176471,2.699708454810549,0.6998799519808016,-2.9999999999999165,58.94117647058823,3,0.0,0.0,-0.999999999999987,-1.9999999999999711,43.333333333333336
breakout_retest|or30|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & macro_alignment=aligned_1d_1w,20,65.0,2.699708454810512,0.5948979591836732,-2.999999999999954,51.1,2,100.0,999.0,1.4999999999999878,0.0,47.5
breakout_retest|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & macro_alignment=aligned_1d_1w,20,65.0,2.699708454810512,0.5948979591836732,-2.999999999999954,51.1,2,100.0,999.0,1.4999999999999878,0.0,47.5
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=not_both_against|band=1.2,gap_direction=gap_up,26,65.38461538461539,2.6618647458983973,0.5752608735802076,-1.999999999999977,51.73076923076923,11,36.36363636363637,0.8571428571428747,-0.09090909090907749,-3.999999999999912,35.27272727272727
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=1|ema=0|macro=not_both_against|band=1.2,gap_direction=gap_up,26,65.38461538461539,2.6618647458983973,0.5752608735802076,-1.999999999999977,51.73076923076923,11,36.36363636363637,0.8571428571428747,-0.09090909090907749,-3.999999999999912,35.27272727272727
breakout_close|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=aligned_1d_1w & or_size=small_or,20,65.0,2.6512605042017303,0.5779411764705985,-2.49999999999992,44.95,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=aligned_1d_1w & or_size=small_or,20,65.0,2.6512605042017303,0.5779411764705985,-2.49999999999992,44.95,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,17,64.70588235294117,2.6496598639456215,0.58223289315727,-1.9999999999999594,47.294117647058826,3,33.33333333333333,0.7499999999999972,-0.16666666666666793,-1.000000000000003,27.333333333333332
breakout_retest|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,17,64.70588235294117,2.6496598639456215,0.58223289315727,-1.9999999999999594,47.294117647058826,3,33.33333333333333,0.7499999999999972,-0.16666666666666793,-1.000000000000003,27.333333333333332
breakout_close|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & or_size=small_or,31,64.51612903225806,2.641711229946599,0.5825426944971684,-2.4999999999999254,37.03225806451613,1,0.0,0.0,-0.99999999999998,0.0,9.0
breakout_retest|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & or_size=small_or,31,64.51612903225806,2.641711229946599,0.5825426944971684,-2.4999999999999254,37.03225806451613,1,0.0,0.0,-0.999999999999982,0.0,22.0
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=mixed_or_neutral & or_size=small_or,22,63.63636363636363,2.6250000000000564,0.5909090909091022,-1.9999999999999414,43.09090909090909,2,50.0,1.5000000000000184,0.2500000000000032,-0.999999999999976,140.5
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & gap_direction=no_gap,22,63.63636363636363,2.62500000000003,0.5909090909090934,-2.999999999999938,30.727272727272727,3,33.33333333333333,0.7500000000000011,-0.16666666666666421,-0.999999999999976,16.333333333333332
breakout_retest|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & gap_direction=no_gap,22,63.63636363636363,2.62500000000003,0.5909090909090934,-2.999999999999938,30.727272727272727,3,33.33333333333333,0.7500000000000011,-0.16666666666666421,-0.999999999999976,16.333333333333332
breakout_retest|or30|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or,25,64.0,2.622222222222267,0.5840000000000112,-2.999999999999993,42.2,1,0.0,0.0,-0.999999999999976,0.0,14.0
ema_structure_break|or15|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=0|ema=0|macro=not_both_against|band=1.2,gap_direction=gap_up,22,59.09090909090909,2.606309190342847,0.6571264869584298,-1.9999999999999947,56.36363636363637,8,12.5,0.2857142857142925,-0.6249999999999817,-5.999999999999858,52.375
ema_structure_break|or15|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=1|ema=0|macro=not_both_against|band=1.2,gap_direction=gap_up,22,59.09090909090909,2.606309190342847,0.6571264869584298,-1.9999999999999947,56.36363636363637,8,12.5,0.2857142857142925,-0.6249999999999817,-5.999999999999858,52.375
breakout_close|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,25,64.0,2.5997732426304307,0.5759183673469446,-1.9999999999999876,39.72,4,25.0,0.49999999999999606,-0.3750000000000025,-2.9999999999999964,63.5
breakout_close|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,25,64.0,2.5997732426304307,0.5759183673469446,-1.9999999999999876,39.72,4,25.0,0.49999999999999606,-0.3750000000000025,-2.9999999999999964,63.5
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=mixed_or_neutral,19,63.1578947368421,2.5714285714286444,0.5789473684210701,-1.9999999999999547,40.31578947368421,19,26.31578947368421,0.5357142857142901,-0.3421052631578884,-6.999999999999928,46.89473684210526
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=mixed_or_neutral & gap_direction=no_gap,19,63.1578947368421,2.5714285714286285,0.5789473684210641,-1.999999999999955,48.473684210526315,10,30.0,0.6428571428571489,-0.24999999999999306,-2.999999999999974,18.1
ema_structure_break|or15|end=14:15|rr=2.0|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or & gap_direction=gap_up,19,57.89473684210527,2.569852941176534,0.6609907120743193,-3.4411764705881485,51.36842105263158,1,0.0,0.0,-0.99999999999998,0.0,9.0
ema_structure_break|or15|end=14:15|rr=2.0|atr=1.0|vol=1.2|vwap=1|ema=0|macro=none|band=1.2,or_size=small_or & gap_direction=gap_up,19,57.89473684210527,2.569852941176534,0.6609907120743193,-3.4411764705881485,51.36842105263158,1,0.0,0.0,-0.99999999999998,0.0,9.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & or_size=small_or,22,63.63636363636363,2.5073529411765003,0.548128342245998,-3.0000000000000107,45.18181818181818,2,0.0,0.0,-1.0000000000000058,-1.0000000000000315,10.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,22,63.63636363636363,2.5073529411765003,0.548128342245998,-3.0000000000000107,45.18181818181818,2,0.0,0.0,-1.0000000000000058,-1.0000000000000315,10.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=0|macro=none|band=1.2,direction=LONG & or_size=small_or,22,63.63636363636363,2.5073529411765003,0.548128342245998,-3.0000000000000107,45.18181818181818,2,0.0,0.0,-1.0000000000000058,-1.0000000000000315,10.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=0|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,22,63.63636363636363,2.5073529411765003,0.548128342245998,-3.0000000000000107,45.18181818181818,2,0.0,0.0,-1.0000000000000058,-1.0000000000000315,10.0
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,or_size=small_or,16,62.5,2.5000000000000706,0.5625000000000169,-1.9999999999999645,47.125,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=mixed_or_neutral & gap_direction=no_gap,16,62.5,2.500000000000055,0.5625000000000144,-2.00000000000002,47.5,12,25.0,0.5000000000000026,-0.3749999999999946,-5.9999999999999405,21.5
fakeout_reversion|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=aligned_1d_1w & or_size=small_or,16,62.5,2.5000000000000377,0.5625000000000069,-2.0000000000000355,19.25,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & or_size=small_or,24,62.5,2.5000000000000333,0.5625000000000048,-2.4999999999999183,37.875,1,0.0,0.0,-0.999999999999976,0.0,14.0
breakout_retest|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & or_size=small_or,24,62.5,2.5000000000000333,0.5625000000000048,-2.4999999999999183,37.875,1,0.0,0.0,-0.999999999999976,0.0,14.0
ema_structure_break|or15|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=not_both_against|band=1.2,gap_direction=gap_up,26,57.692307692307686,2.4960711557350805,0.6329531812725235,-2.1020408163265643,65.34615384615384,11,18.181818181818183,0.44444444444445297,-0.45454545454544,-6.99999999999984,46.18181818181818
ema_structure_break|or15|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=1|ema=0|macro=not_both_against|band=1.2,gap_direction=gap_up,26,57.692307692307686,2.4960711557350805,0.6329531812725235,-2.1020408163265643,65.34615384615384,11,18.181818181818183,0.44444444444445297,-0.45454545454544,-6.99999999999984,46.18181818181818
breakout_retest|or30|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,gap_direction=gap_up,17,58.82352941176471,2.493826101869322,0.6151048654756026,-2.441176470588191,64.05882352941177,4,25.0,0.666666666666675,-0.24999999999999178,-1.9999999999999707,89.0
breakout_close|or15|end=10:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,25,56.00000000000001,2.4452690166976416,0.6359183673469491,-4.999999999999866,54.4,4,25.0,0.6666666666666674,-0.2499999999999991,-2.9999999999999964,64.0
breakout_close|or15|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,25,56.00000000000001,2.4452690166976416,0.6359183673469491,-4.999999999999866,54.4,4,25.0,0.6666666666666674,-0.2499999999999991,-2.9999999999999964,64.0
breakout_close|or30|end=10:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,56.25,2.4428571428571906,0.6312500000000094,-2.0000000000000036,60.5625,0,0.0,0.0,0.0,0.0,0.0
breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,56.25,2.4428571428571906,0.6312500000000094,-2.0000000000000036,60.5625,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or30|end=10:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,56.25,2.4428571428571906,0.6312500000000094,-2.0000000000000036,60.5625,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,56.25,2.4428571428571906,0.6312500000000094,-2.0000000000000036,60.5625,0,0.0,0.0,0.0,0.0,0.0
breakout_close|or30|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or,37,62.16216216216216,2.435714285714323,0.5432432432432525,-3.0000000000000018,47.54054054054054,1,0.0,0.0,-0.999999999999976,0.0,14.0
breakout_close|or30|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,62.5,2.4333333333333664,0.5375000000000053,-2.0000000000000036,50.9375,0,0.0,0.0,0.0,0.0,0.0
breakout_close|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,62.5,2.4333333333333664,0.5375000000000053,-2.0000000000000036,50.9375,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or30|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,62.5,2.4333333333333664,0.5375000000000053,-2.0000000000000036,50.9375,0,0.0,0.0,0.0,0.0,0.0
breakout_retest|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,16,62.5,2.4333333333333664,0.5375000000000053,-2.0000000000000036,50.9375,0,0.0,0.0,0.0,0.0,0.0
fakeout_reversion|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,26,61.53846153846154,2.4000000000000346,0.5384615384615478,-2.999999999999942,31.807692307692307,1,100.0,999.0,1.4999999999999978,0.0,273.0
fakeout_reversion|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,26,61.53846153846154,2.4000000000000346,0.5384615384615478,-2.999999999999942,31.807692307692307,1,100.0,999.0,1.4999999999999978,0.0,273.0
breakout_close|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & gap_direction=no_gap,26,61.53846153846154,2.4000000000000226,0.5384615384615414,-2.999999999999938,33.96153846153846,2,0.0,0.0,-0.9999999999999896,-0.999999999999976,8.0
breakout_close|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & gap_direction=no_gap,26,61.53846153846154,2.4000000000000226,0.5384615384615414,-2.999999999999938,33.96153846153846,2,0.0,0.0,-0.9999999999999896,-0.999999999999976,8.0
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=0.8|vwap=1|ema=0|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,40,62.5,2.377834612105746,0.516687979539651,-3.9999999999999347,41.65,2,0.0,0.0,-0.9999999999999859,-0.9999999999999918,6.5
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,40,62.5,2.3778346121057448,0.5166879795396507,-3.9999999999999347,42.325,2,0.0,0.0,-0.9999999999999859,-0.9999999999999918,6.5
vwap_pullback|or15|end=14:15|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=opposed_1d_1w & gap_direction=no_gap,27,59.25925925925925,2.368000000000025,0.5135135135135178,-4.000000000000003,33.074074074074076,1,0.0,0.0,-0.9999999999999276,0.0,15.0
breakout_close|or30|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & macro_alignment=aligned_1d_1w,21,61.904761904761905,2.362244897959203,0.5189504373177851,-2.999999999999954,49.23809523809524,3,66.66666666666666,2.999999999999965,0.6666666666666573,-1.0000000000000036,58.666666666666664
breakout_close|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & macro_alignment=aligned_1d_1w,21,61.904761904761905,2.362244897959203,0.5189504373177851,-2.999999999999954,49.23809523809524,3,66.66666666666666,2.999999999999965,0.6666666666666573,-1.0000000000000036,58.666666666666664
breakout_close|or15|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=aligned_1d_1w & or_size=small_or,18,61.111111111111114,2.3571428571429034,0.527777777777787,-1.0,46.888888888888886,0,0.0,0.0,0.0,0.0,0.0
breakout_close|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,macro_alignment=mixed_or_neutral & or_size=small_or,18,61.111111111111114,2.357142857142873,0.527777777777785,-3.000000000000009,38.666666666666664,2,0.0,0.0,-1.0000000000000058,-1.0000000000000315,10.0
vwap_atr_reversion|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.0,or_size=small_or & gap_direction=gap_up,18,61.111111111111114,2.3571428571428394,0.527777777777776,-3.0000000000000497,46.166666666666664,1,100.0,999.0,1.4999999999999978,0.0,273.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & gap_direction=gap_up,19,63.1578947368421,2.3509689590122007,0.49772540595186077,-2.0000000000000018,51.578947368421055,5,0.0,0.0,-0.9999999999999764,-3.999999999999877,24.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=not_both_against|band=1.2,direction=LONG & gap_direction=gap_up,19,63.1578947368421,2.3509689590122007,0.49772540595186077,-2.0000000000000018,51.578947368421055,5,0.0,0.0,-0.9999999999999764,-3.999999999999877,24.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=0|macro=none|band=1.2,direction=LONG & gap_direction=gap_up,19,63.1578947368421,2.3509689590122007,0.49772540595186077,-2.0000000000000018,51.578947368421055,5,0.0,0.0,-0.9999999999999764,-3.999999999999877,24.0
ema_structure_break|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=0|macro=not_both_against|band=1.2,direction=LONG & gap_direction=gap_up,19,63.1578947368421,2.3509689590122007,0.49772540595186077,-2.0000000000000018,51.578947368421055,5,0.0,0.0,-0.9999999999999764,-3.999999999999877,24.0
breakout_retest|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,16,62.5,2.3431372549020266,0.5036764705882508,-1.9999999999999698,54.0,1,0.0,0.0,-1.0000000000000318,0.0,11.0
breakout_retest|or30|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,26,61.53846153846154,2.3397959183673787,0.5153061224489843,-2.999999999999953,45.84615384615385,4,50.0,1.4999999999999818,0.2499999999999919,-1.0000000000000049,33.5
breakout_retest|or30|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & signal_bucket=10:00-10:30,26,61.53846153846154,2.3397959183673787,0.5153061224489843,-2.999999999999953,45.84615384615385,4,50.0,1.4999999999999818,0.2499999999999919,-1.0000000000000049,33.5
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=0.8|vwap=1|ema=0|macro=none|band=1.2,direction=LONG & or_size=small_or,37,62.16216216216216,2.333394227256152,0.5045275454482699,-3.9999999999999347,43.513513513513516,2,0.0,0.0,-0.9999999999999859,-0.9999999999999918,6.5
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=LONG & or_size=small_or,37,62.16216216216216,2.3333942272561505,0.5045275454482696,-3.9999999999999347,44.24324324324324,2,0.0,0.0,-0.9999999999999859,-0.9999999999999918,6.5
breakout_retest|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=mixed_or_neutral,23,60.86956521739131,2.3333333333333894,0.521739130434798,-2.0000000000000195,36.82608695652174,27,33.33333333333333,0.7500000000000047,-0.166666666666662,-9.9999999999999,46.925925925925924
fakeout_reversion|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=not_both_against|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,23,60.86956521739131,2.333333333333369,0.5217391304347916,-2.999999999999942,34.30434782608695,1,100.0,999.0,1.4999999999999978,0.0,273.0
fakeout_reversion|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=not_both_against|band=1.2,signal_bucket=09:30-10:00 & or_size=small_or,23,60.86956521739131,2.333333333333369,0.5217391304347916,-2.999999999999942,34.30434782608695,1,100.0,999.0,1.4999999999999978,0.0,273.0
breakout_close|or30|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & or_size=small_or,23,60.86956521739131,2.3333333333333655,0.5217391304347906,-2.000000000000022,38.73913043478261,1,0.0,0.0,-0.999999999999976,0.0,14.0
breakout_close|or30|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & or_size=small_or,23,60.86956521739131,2.3333333333333655,0.5217391304347906,-2.000000000000022,38.73913043478261,1,0.0,0.0,-0.999999999999976,0.0,14.0
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,direction=SHORT & gap_direction=gap_up,23,60.86956521739131,2.333333333333332,0.5217391304347822,-1.999999999999968,36.82608695652174,6,50.0,1.5000000000000335,0.25000000000001216,-0.9999999999999822,29.666666666666668
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=0.8|vwap=1|ema=0|macro=none|band=1.2,direction=SHORT & gap_direction=gap_up,23,60.86956521739131,2.333333333333332,0.5217391304347822,-1.999999999999968,36.82608695652174,6,50.0,1.5000000000000335,0.25000000000001216,-0.9999999999999822,29.666666666666668
breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or & gap_direction=gap_up,18,55.55555555555556,2.319852941176513,0.5866013071895548,-2.999999999999984,58.888888888888886,1,0.0,0.0,-0.99999999999998,0.0,9.0
breakout_retest|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or & gap_direction=gap_up,18,55.55555555555556,2.319852941176513,0.5866013071895548,-2.999999999999984,58.888888888888886,1,0.0,0.0,-0.999999999999982,0.0,22.0
breakout_close|or30|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,direction=LONG & or_size=small_or,21,61.904761904761905,2.3198529411764963,0.502801120448187,-3.0000000000000107,36.19047619047619,2,0.0,0.0,-1.0000000000000058,-1.0000000000000315,10.0
breakout_retest|or30|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,or_size=small_or,21,61.904761904761905,2.3198529411764923,0.5028011204481865,-2.9999999999999964,31.571428571428573,1,0.0,0.0,-1.0000000000000318,0.0,11.0
breakout_close|or15|end=11:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,macro_alignment=mixed_or_neutral,28,60.71428571428571,2.31818181818185,0.5178571428571531,-3.000000000000041,33.0,33,33.33333333333333,0.7500000000000074,-0.1666666666666599,-11.99999999999988,46.18181818181818
breakout_close|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & or_size=small_or,28,60.71428571428571,2.3181818181818454,0.5178571428571481,-2.49999999999992,39.32142857142857,1,0.0,0.0,-0.999999999999976,0.0,14.0
breakout_close|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,signal_bucket=10:00-10:30 & or_size=small_or,28,60.71428571428571,2.3181818181818454,0.5178571428571481,-2.49999999999992,39.32142857142857,1,0.0,0.0,-0.999999999999976,0.0,14.0
fakeout_reversion|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or,37,59.45945945945946,2.315789473684241,0.5067567567567659,-4.499999999999915,37.78378378378378,2,100.0,999.0,1.5000000000000093,0.0,143.5
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=not_both_against|band=1.2,macro_alignment=aligned_1d_1w & or_size=small_or,24,62.5,2.296391020176201,0.48614663256607576,-2.000000000000036,46.125,0,0.0,0.0,0.0,0.0,0.0
ema_structure_break|or15|end=14:15|rr=1.5|atr=1.0|vol=1.2|vwap=1|ema=0|macro=not_both_against|band=1.2,macro_alignment=aligned_1d_1w & or_size=small_or,24,62.5,2.296391020176201,0.48614663256607576,-2.000000000000036,46.125,0,0.0,0.0,0.0,0.0,0.0
breakout_close|or30|end=10:30|rr=1.5|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or & gap_direction=no_gap,23,60.86956521739131,2.2888888888889265,0.5043478260869668,-2.9999999999999343,59.95652173913044,1,0.0,0.0,-0.999999999999976,0.0,14.0
fakeout_reversion|or15|end=11:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,or_size=small_or,49,59.183673469387756,2.2597402597402887,0.4948979591836805,-3.0000000000000746,37.83673469387755,2,100.0,999.0,1.5000000000000093,0.0,143.5
