Date,Family,Variant,SignalTime,Direction,NiftyFromOpen,HDFCVWAPDistance,EntryTime,EntryPrice,Stop,Target,ExitTime,ExitPrice,ExitReason,GrossReturn,NetReturn,Sample
2024-06-27,trend_pullback,nifty_10bp_hdfc_15m,12:15,1,0.00507923480678607,0.001263310369566284,12:16,849.48,847.13,854.1800000000001,12:59,847.13,stop,-0.002766398267175285,-0.003766398267175285,Discovery
2024-06-28,trend_pullback,nifty_10bp_hdfc_15m,11:47,1,0.0021693189791538448,0.0004294509036530947,11:48,850.83,847.2,858.09,12:21,847.2,stop,-0.004266422199499353,-0.0052664221994993534,Discovery
2024-07-02,trend_pullback,nifty_10bp_hdfc_15m,11:40,-1,-0.003873497394624059,-9.531957044117689e-05,11:41,857.9,862.18,849.34,11:55,862.18,stop,-0.004988926448304065,-0.005988926448304065,Discovery
2024-07-08,trend_pullback,nifty_10bp_hdfc_15m,10:34,-1,-0.0019667522282666994,-0.0012746467057282995,10:35,821.93,824.28,817.2299999999999,11:41,817.2299999999999,target,0.005718248512647128,0.004718248512647128,Discovery
2024-07-09,trend_pullback,nifty_10bp_hdfc_15m,12:40,1,0.0018233337439941266,0.0003332528608952501,12:41,820.2,819.53,821.5400000000002,12:44,819.53,stop,-0.0008168739331870789,-0.001816873933187079,Discovery
2024-07-10,trend_pullback,nifty_10bp_hdfc_15m,10:35,-1,-0.010574472042960137,-0.0008020331899056821,10:36,814.65,818.08,807.7899999999998,15:14,812.73,time,0.0023568403608911215,0.0013568403608911215,Discovery
2024-07-12,trend_pullback,nifty_10bp_hdfc_15m,10:53,1,0.003501729337644033,0.0017103665941184953,10:54,809.73,806.15,816.8900000000001,12:12,816.8900000000001,target,0.008842453657392113,0.007842453657392112,Discovery
2024-07-15,trend_pullback,nifty_10bp_hdfc_15m,13:15,1,0.0015800647480845864,0.00013642287083559523,13:16,810.98,809.5,813.94,15:14,811.08,time,0.0001233076031468272,-0.0008766923968531728,Discovery
2024-07-16,trend_pullback,nifty_10bp_hdfc_15m,12:50,1,0.001322316064007456,0.00020351526897632866,12:51,811.98,811.75,812.44,12:51,812.44,target,0.0005665164166606118,-0.0004334835833393882,Discovery
2024-07-18,trend_pullback,nifty_10bp_hdfc_15m,13:10,1,0.00503589501218249,0.0011676934330711042,13:11,805.8,803.43,810.54,14:02,810.54,target,0.00588235294117645,0.00488235294117645,Discovery
2024-07-19,trend_pullback,nifty_10bp_hdfc_15m,10:47,-1,-0.007063306214743825,-0.00014983246067601375,10:48,807.4,809.25,803.6999999999999,11:00,803.6999999999999,target,0.004582610849640845,0.0035826108496408446,Discovery
2024-07-23,trend_pullback,nifty_10bp_hdfc_15m,11:25,-1,-0.0033233071077664045,-0.0003030163044895895,11:26,816.58,819.5,810.7400000000001,12:18,810.7400000000001,target,0.007151779372504774,0.006151779372504774,Discovery
2024-07-24,trend_pullback,nifty_10bp_hdfc_15m,09:49,-1,-0.0028451684294711344,-0.0004822429397265404,09:50,806.15,809.95,798.5499999999998,09:53,809.95,stop,-0.0047137629473423814,-0.0057137629473423815,Discovery
2024-07-26,trend_pullback,nifty_10bp_hdfc_15m,09:47,1,0.003930664712252785,0.0001120598838719733,09:48,801.75,798.23,808.79,13:40,808.79,target,0.008780792017461847,0.007780792017461847,Discovery
2024-07-29,trend_pullback,nifty_10bp_hdfc_15m,09:51,-1,-0.0013149823800379101,-0.0001349167340062296,09:52,807.85,809.95,803.65,10:48,809.95,stop,-0.0025994924800396557,-0.0035994924800396557,Discovery
2024-08-09,trend_pullback,nifty_10bp_hdfc_15m,10:03,-1,-0.001189165472375464,-0.0010566938932746739,10:04,827.7,831.28,820.5400000000002,15:14,824.53,time,0.0038298900567839134,0.0028298900567839133,Discovery
2024-08-13,trend_pullback,nifty_10bp_hdfc_15m,13:08,-1,-0.004769465561048847,-0.00017529741558319767,13:09,807.83,808.75,805.9900000000001,13:53,805.9900000000001,target,0.0022777069432924346,0.0012777069432924346,Discovery
2024-08-19,trend_pullback,nifty_10bp_hdfc_15m,12:10,-1,-0.00303616404215723,-0.0004094276939722308,12:11,813.88,816.4,808.84,15:13,816.4,stop,-0.003096279549810843,-0.004096279549810843,Discovery
2024-08-21,trend_pullback,nifty_10bp_hdfc_15m,10:16,1,0.001780754480755098,7.294302662996799e-05,10:17,814.5,813.1,817.3,10:38,813.1,stop,-0.0017188459177409632,-0.002718845917740963,Discovery
2024-08-22,trend_pullback,nifty_10bp_hdfc_15m,09:48,-1,-0.002234207710932634,-0.00013627665217319507,09:49,816.35,819.15,810.7500000000001,15:14,816.05,time,0.0003674894346787916,-0.0006325105653212084,Discovery
2024-08-23,trend_pullback,nifty_10bp_hdfc_15m,10:13,-1,-0.001855474252779321,-5.5408798999123654e-05,10:14,814.23,816.0,810.69,15:14,811.78,time,0.00300897780725351,0.00200897780725351,Discovery
2024-08-26,trend_pullback,nifty_10bp_hdfc_15m,12:33,1,0.0043704152797909845,0.00017324643790028738,12:34,821.03,820.63,821.8299999999999,12:41,821.8299999999999,target,0.0009743858324300358,-2.5614167569964173e-05,Discovery
2024-08-27,trend_pullback,nifty_10bp_hdfc_15m,13:07,1,0.0012527572647933471,0.00022978514362592684,13:08,820.68,819.23,823.5799999999998,13:26,819.23,stop,-0.001766827508895008,-0.002766827508895008,Discovery
2024-08-29,trend_pullback,nifty_10bp_hdfc_15m,12:28,1,0.003495064968264794,0.00019895387218404892,12:29,818.45,816.25,822.8500000000001,14:42,816.25,stop,-0.002688007819659166,-0.003688007819659166,Discovery
2024-09-02,trend_pullback,nifty_10bp_hdfc_15m,10:20,-1,-0.0015177471816084642,-0.0002097936705431902,10:21,818.5,820.23,815.04,11:58,815.04,target,0.004227244960293253,0.0032272449602932527,Discovery
2024-09-03,trend_pullback,nifty_10bp_hdfc_15m,10:28,-1,-0.0025875623187718855,-9.628177166720597e-05,10:29,814.93,815.68,813.43,10:37,815.68,stop,-0.0009203244450444181,-0.0019203244450444181,Discovery
2024-09-04,trend_pullback,nifty_10bp_hdfc_15m,10:01,1,0.0013830238800796035,0.0001545027041192082,10:02,818.4,816.0,823.1999999999999,15:14,821.18,time,0.0033968719452590612,0.002396871945259061,Discovery
2024-09-05,trend_pullback,nifty_10bp_hdfc_15m,10:21,-1,-0.0018019445159501712,-3.101885444811714e-05,10:22,823.8,824.63,822.1399999999999,10:47,822.1399999999999,target,0.0020150521971353808,0.0010150521971353807,Discovery
2024-09-06,trend_pullback,nifty_10bp_hdfc_15m,13:12,-1,-0.009046095235058949,-0.00039327724009763365,13:13,820.18,821.25,818.0399999999998,14:03,821.25,stop,-0.001304591674998301,-0.002304591674998301,Discovery
2024-09-09,trend_pullback,nifty_10bp_hdfc_15m,13:21,1,0.0031180257337832806,0.0004381505213673087,13:22,818.9,817.3,822.1,14:45,822.1,target,0.003907681035535626,0.002907681035535626,Discovery
2024-09-11,trend_pullback,nifty_10bp_hdfc_15m,11:57,1,0.002003275545258587,0.0004288007815369532,11:58,824.38,822.5,828.14,14:07,822.5,stop,-0.0022805017103763037,-0.0032805017103763037,Discovery
2024-09-12,trend_pullback,nifty_10bp_hdfc_15m,10:18,-1,-0.0017837439868474414,-9.315278134525151e-06,10:19,826.93,828.85,823.0899999999998,14:01,828.85,stop,-0.002321841026447391,-0.003321841026447391,Discovery
2024-09-16,trend_pullback,nifty_10bp_hdfc_15m,11:08,-1,-0.001200473104482458,-4.205464475082188e-05,11:09,834.43,835.75,831.7899999999998,12:45,835.75,stop,-0.0015819181956546746,-0.0025819181956546746,Discovery
2024-09-19,trend_pullback,nifty_10bp_hdfc_15m,11:35,-1,-0.0023757162951381083,-0.0005528865552791862,11:36,855.5,859.0,848.5,15:14,854.4,time,0.0012857977790765585,0.00028579777907655843,Discovery
2024-09-23,trend_pullback,nifty_10bp_hdfc_15m,09:51,1,0.0019054944332892454,0.00026464283624738627,09:52,874.88,872.23,880.18,14:17,880.18,target,0.006057973664959748,0.005057973664959748,Discovery
2024-09-24,trend_pullback,nifty_10bp_hdfc_15m,12:37,1,0.0010396794932383546,0.000220072892450629,12:38,884.05,882.35,887.4499999999998,14:51,887.4499999999998,target,0.0038459363158189763,0.0028459363158189763,Discovery
2024-09-26,trend_pullback,nifty_10bp_hdfc_15m,11:04,1,0.002570619948164543,4.298997780427527e-05,11:05,887.13,885.55,890.2900000000001,11:58,890.2900000000001,target,0.0035620484032781174,0.0025620484032781174,Discovery
2024-10-04,trend_pullback,nifty_10bp_hdfc_15m,09:59,1,0.003867857469055158,0.0009707350636736223,10:00,839.83,836.0,847.4900000000001,10:11,836.0,stop,-0.004560446757081893,-0.005560446757081893,Discovery
2024-10-07,trend_pullback,nifty_10bp_hdfc_15m,10:40,-1,-0.00453275182286772,-0.0003583887323120871,10:41,825.3,826.15,823.5999999999999,10:46,823.5999999999999,target,0.0020598570216890932,0.0010598570216890932,Discovery
2024-10-09,trend_pullback,nifty_10bp_hdfc_15m,10:06,1,0.0019728075704745773,0.0012423959788363526,10:07,822.9,818.73,831.2399999999999,12:15,818.73,stop,-0.005067444403937249,-0.006067444403937249,Discovery
2024-10-10,trend_pullback,nifty_10bp_hdfc_15m,10:05,1,0.00176127625707867,0.0013541725444303765,10:06,819.98,816.25,827.44,14:04,827.44,target,0.00909778287275298,0.008097782872752979,Discovery
2024-10-11,trend_pullback,nifty_10bp_hdfc_15m,09:51,1,0.0011626836579907707,0.000715443019141615,09:52,828.28,825.5,833.8399999999999,11:04,825.5,stop,-0.0033563529241319445,-0.0043563529241319445,Discovery
2024-10-18,trend_pullback,nifty_10bp_hdfc_15m,10:06,-1,-0.0012264367047165603,-6.595243343365809e-05,10:07,830.78,833.03,826.28,10:15,833.03,stop,-0.0027082982257637944,-0.0037082982257637944,Discovery
2024-10-21,trend_pullback,nifty_10bp_hdfc_15m,11:35,-1,-0.00828653458165629,-7.59015045070921e-05,11:36,866.48,872.73,853.98,15:14,864.7,time,0.0020542886160095364,0.0010542886160095364,Discovery
2024-10-22,trend_pullback,nifty_10bp_hdfc_15m,10:16,-1,-0.0023509344258660914,-0.0013564536784839154,10:17,865.0,869.5,856.0,11:45,856.0,target,0.010404624277456698,0.009404624277456697,Discovery
2024-10-25,trend_pullback,nifty_10bp_hdfc_15m,11:37,-1,-0.011632788039995012,-0.001138024766408563,11:38,870.38,873.08,864.9799999999999,14:33,864.9799999999999,target,0.006204186677083667,0.005204186677083667,Discovery
2024-10-28,trend_pullback,nifty_10bp_hdfc_15m,10:18,1,0.004354441654193186,0.0007411880886190048,10:19,873.2,870.65,878.3000000000002,10:29,870.65,stop,-0.002920293174530575,-0.003920293174530575,Discovery
2024-10-29,trend_pullback,nifty_10bp_hdfc_15m,10:52,-1,-0.006695754217729055,-0.00011477301065965229,10:53,866.5,868.8,861.9000000000001,10:59,868.8,stop,-0.0026543566070398317,-0.0036543566070398317,Discovery
2024-10-30,trend_pullback,nifty_10bp_hdfc_15m,10:57,1,0.0029563279985391766,0.0001180273120306996,10:58,872.58,869.05,879.6400000000002,13:05,869.05,stop,-0.004045474340461763,-0.005045474340461763,Discovery
2024-10-31,trend_pullback,nifty_10bp_hdfc_15m,10:11,-1,-0.0031293827272035335,-4.2714656147579966e-05,10:12,865.5,867.93,860.6400000000001,12:43,860.6400000000001,target,0.00561525129982654,0.00461525129982654,Discovery
2024-11-04,trend_pullback,nifty_10bp_hdfc_15m,10:42,-1,-0.01630835980794343,-0.0002503040187916694,10:43,866.9,869.85,860.9999999999999,12:49,860.9999999999999,target,0.00680585996077987,0.00580585996077987,Discovery
2024-11-05,trend_pullback,nifty_10bp_hdfc_15m,11:40,-1,-0.001057847093011044,-0.0010981219317167668,11:41,853.65,858.6,843.7499999999999,12:53,858.6,stop,-0.00579862941486553,-0.00679862941486553,Discovery
2024-11-07,trend_pullback,nifty_10bp_hdfc_15m,11:11,-1,-0.010461583692669474,-0.0004905436203066493,11:12,874.25,877.0,868.75,15:14,873.0,time,0.001429796968830388,0.00042979696883038796,Discovery
2024-11-08,trend_pullback,nifty_10bp_hdfc_15m,10:44,-1,-0.0015098501716396262,-0.00012076721049281147,10:45,876.23,878.0,872.69,11:24,878.0,stop,-0.0020200175752942418,-0.0030200175752942418,Discovery
2024-11-11,trend_pullback,nifty_10bp_hdfc_15m,09:53,1,0.0028106155746296935,0.0003731133495521455,09:54,879.23,876.6,884.49,10:33,884.49,target,0.00598250742126627,0.00498250742126627,Discovery
2024-11-13,trend_pullback,nifty_10bp_hdfc_15m,09:48,-1,-0.003666709343497554,-0.000701701312356473,09:49,861.8,864.6,856.1999999999998,10:13,856.1999999999998,target,0.006498027384544192,0.005498027384544192,Discovery
2024-11-21,trend_pullback,nifty_10bp_hdfc_15m,12:55,-1,-0.006492552722721201,-0.00044576096011050836,12:56,872.13,874.73,866.93,15:14,870.9,time,0.0014103402015754885,0.00041034020157548843,Discovery
2024-11-22,trend_pullback,nifty_10bp_hdfc_15m,10:08,1,0.008032274323204414,0.0003229569421463463,10:09,873.68,869.73,881.5799999999998,10:22,869.73,stop,-0.0045211061258125795,-0.0055211061258125796,Discovery
2024-11-25,trend_pullback,nifty_10bp_hdfc_15m,10:24,1,0.002376971618587964,0.0005859764366420439,10:25,887.78,886.5,890.3399999999999,10:46,886.5,stop,-0.001441798643808112,-0.002441798643808112,Discovery
2024-11-29,trend_pullback,nifty_10bp_hdfc_15m,09:51,1,0.0046098260762355014,0.0005380512313915009,09:52,900.13,899.45,901.4899999999999,10:04,899.45,stop,-0.0007554464355148394,-0.0017554464355148394,Discovery
2024-12-02,trend_pullback,nifty_10bp_hdfc_15m,12:29,1,0.0018909856115256751,6.477354416456471e-05,12:30,891.88,889.25,897.14,14:00,897.14,target,0.005897654392967633,0.004897654392967633,Discovery
2024-12-03,trend_pullback,nifty_10bp_hdfc_15m,12:40,1,0.0027454601415821678,0.0003795210237214075,12:41,913.88,911.48,918.68,13:18,911.48,stop,-0.002626165360878896,-0.003626165360878896,Discovery
2024-12-06,trend_pullback,nifty_10bp_hdfc_15m,11:24,-1,-0.0016033514696041085,-0.00015623706895839806,11:25,928.58,932.05,921.6400000000002,15:14,928.83,time,-0.0002692282840466298,-0.0012692282840466298,Discovery
2024-12-11,trend_pullback,nifty_10bp_hdfc_15m,10:34,1,0.001555614223919033,0.0001982952565253715,10:35,931.48,928.38,937.6800000000001,15:14,932.63,time,0.0012345944088976157,0.00023459440889761572,Discovery
2024-12-12,trend_pullback,nifty_10bp_hdfc_15m,12:05,-1,-0.0012030344104421165,-2.545869525683031e-05,12:06,929.98,931.45,927.04,12:10,931.45,stop,-0.0015806791543904186,-0.0025806791543904186,Discovery
2024-12-16,trend_pullback,nifty_10bp_hdfc_15m,10:01,-1,-0.001700776458991582,-0.00010343684296232336,10:02,932.35,934.63,927.7900000000001,10:09,934.63,stop,-0.0024454335818093753,-0.0034454335818093753,Discovery
2024-12-19,trend_pullback,nifty_10bp_hdfc_15m,09:47,1,0.003180865388038301,0.0007094883605258673,09:48,894.9,889.5,905.6999999999999,15:14,897.18,time,0.002547770700636942,0.001547770700636942,Discovery
2024-12-20,trend_pullback,nifty_10bp_hdfc_15m,12:50,-1,-0.008622452599465036,-0.0001061572589708959,12:51,893.03,895.4,888.29,13:15,895.4,stop,-0.002653886207630185,-0.003653886207630185,Discovery
2024-12-24,trend_pullback,nifty_10bp_hdfc_15m,10:00,1,0.0016155428686825957,0.0005742935460915088,10:01,899.23,894.78,908.1300000000001,15:14,898.2,time,-0.001145424418669272,-0.002145424418669272,Discovery
2024-12-27,trend_pullback,nifty_10bp_hdfc_15m,10:38,1,0.005258094061693752,0.00013767984093204788,10:39,899.15,896.83,903.7899999999998,11:35,896.83,stop,-0.002580214647166734,-0.0035802146471667342,Discovery
2024-12-31,trend_pullback,nifty_10bp_hdfc_15m,09:45,-1,-0.0017529264959296187,-0.000159543581820909,09:46,886.75,890.08,880.0899999999999,10:26,890.08,stop,-0.003755286157316018,-0.004755286157316018,Discovery
2025-01-02,trend_pullback,nifty_10bp_hdfc_15m,12:25,1,0.009080015136862407,0.0016606804008134635,12:26,894.38,891.15,900.84,13:45,900.84,target,0.007222880654755182,0.006222880654755182,Discovery
2025-01-06,trend_pullback,nifty_10bp_hdfc_15m,09:46,-1,-0.005485365427642108,-9.103983574687557e-05,09:47,872.38,876.88,863.38,11:10,863.38,target,0.01031660514913224,0.00931660514913224,Discovery
2025-01-07,trend_pullback,nifty_10bp_hdfc_15m,10:27,1,0.0024810070988474653,9.259389206173196e-05,10:28,855.75,850.0,867.25,15:14,857.0,time,0.0014607069821794827,0.00046070698217948267,Discovery
2025-01-13,trend_pullback,nifty_10bp_hdfc_15m,10:04,1,0.00284754735852788,0.001062393987527832,10:05,818.38,812.15,830.84,15:14,816.18,time,-0.0026882377379702227,-0.0036882377379702227,Discovery
2025-01-16,trend_pullback,nifty_10bp_hdfc_15m,12:10,-1,-0.0033793538589868,-7.820724165497062e-05,12:11,825.15,826.5,822.4499999999999,12:31,826.5,stop,-0.001636066169787398,-0.002636066169787398,Discovery
2025-01-22,trend_pullback,nifty_10bp_hdfc_15m,12:41,-1,-0.0034308621745822165,-0.0014331700076339882,12:42,822.9,826.0,816.6999999999999,13:06,816.6999999999999,target,0.007534329809211426,0.006534329809211426,Discovery
2025-01-23,trend_pullback,nifty_10bp_hdfc_15m,09:51,1,0.0030828033188776693,0.00011922978260159312,09:52,837.08,833.3,844.6400000000002,10:38,833.3,stop,-0.004515697424380072,-0.005515697424380072,Discovery
2025-01-24,trend_pullback,nifty_10bp_hdfc_15m,10:20,-1,-0.003463610522819849,-0.001220133804807344,10:21,829.68,832.35,824.3399999999998,10:24,832.35,stop,-0.0032181081862887595,-0.0042181081862887595,Discovery
2025-01-27,trend_pullback,nifty_10bp_hdfc_15m,12:51,-1,-0.003587596419378336,-1.5365787592758196e-05,12:52,816.5,817.9,813.7,15:14,815.23,time,0.0015554194733619076,0.0005554194733619075,Discovery
2025-01-29,trend_pullback,nifty_10bp_hdfc_15m,10:00,1,0.0011334643403866362,0.0002403875902978747,10:01,836.9,834.58,841.5399999999998,15:14,838.53,time,0.0019476639980882116,0.0009476639980882115,Discovery
2025-01-30,trend_pullback,nifty_10bp_hdfc_15m,10:03,1,0.0029672629966119857,0.00021611424869560913,10:04,839.2,838.0,841.6000000000001,10:27,841.6000000000001,target,0.0028598665395616063,0.0018598665395616063,Discovery
2025-01-31,trend_pullback,nifty_10bp_hdfc_15m,09:52,1,0.0032322105014648272,9.759596688763139e-05,09:53,844.08,841.98,848.2800000000001,12:00,848.2800000000001,target,0.004975831674722819,0.003975831674722819,Discovery
2025-02-01,trend_pullback,nifty_10bp_hdfc_15m,11:51,-1,-0.005367935193764106,-0.0013013339164548166,11:52,850.08,856.5,837.2400000000001,15:14,846.1,time,0.004681912290607992,0.0036819122906079924,Discovery
2025-02-03,trend_pullback,nifty_10bp_hdfc_15m,09:51,-1,-0.003782266658375888,-0.0002659030268965523,09:52,837.38,842.98,826.18,10:43,842.98,stop,-0.00668752537677042,-0.00768752537677042,Discovery
2025-02-04,trend_pullback,nifty_10bp_hdfc_15m,11:45,1,0.0015248895146300345,0.0003236987281103332,11:46,846.9,846.33,848.0399999999998,11:49,848.0399999999998,target,0.0013460857244065316,0.0003460857244065316,Discovery
2025-02-06,trend_pullback,nifty_10bp_hdfc_15m,10:35,-1,-0.005353096021159964,-8.689798880046062e-05,10:36,865.48,866.9,862.6400000000001,10:50,866.9,stop,-0.0016407080464020396,-0.0026407080464020396,Discovery
2025-02-07,trend_pullback,nifty_10bp_hdfc_15m,10:18,-1,-0.004778113702192388,-0.0013628894268298275,10:19,877.2,883.5,864.6000000000001,13:27,864.6000000000001,target,0.01436388508891917,0.01336388508891917,Discovery
2025-02-10,trend_pullback,nifty_10bp_hdfc_15m,10:10,-1,-0.007001843372777539,-0.0016854820901518464,10:11,857.38,859.38,853.38,14:51,859.38,stop,-0.0023326879563321246,-0.0033326879563321246,Discovery
2025-02-11,trend_pullback,nifty_10bp_hdfc_15m,12:56,-1,-0.008332780950710994,-0.0004046665784684933,12:57,851.03,854.65,843.79,15:14,851.2,time,-0.00019975794037829786,-0.0011997579403782979,Discovery
2025-02-13,trend_pullback,nifty_10bp_hdfc_15m,09:46,1,0.0036173188900816555,0.0003889105900742873,09:47,851.95,849.63,856.5900000000001,11:35,856.5900000000001,target,0.0054463290099184825,0.0044463290099184824,Discovery
2025-02-14,trend_pullback,nifty_10bp_hdfc_15m,09:54,-1,-0.0034009555581052675,-0.0009445885815536625,09:55,847.15,849.43,842.59,10:03,849.43,stop,-0.002691376969840009,-0.003691376969840009,Discovery
2025-02-17,trend_pullback,nifty_10bp_hdfc_15m,09:55,-1,-0.002577828048347608,-0.0005928994175210534,09:56,844.03,848.1,835.8899999999999,10:36,848.1,stop,-0.004822103479734219,-0.005822103479734219,Discovery
2025-02-21,trend_pullback,nifty_10bp_hdfc_15m,12:14,-1,-0.003101867245331902,-2.434117518834711e-05,12:15,841.23,842.93,837.8300000000002,12:27,842.93,stop,-0.0020208504214067613,-0.0030208504214067613,Discovery
2025-02-24,trend_pullback,nifty_10bp_hdfc_15m,12:05,-1,-0.001968212266164171,-0.000302470822262646,12:06,834.28,836.0,830.8399999999999,12:28,836.0,stop,-0.0020616579565613247,-0.0030616579565613247,Discovery
2025-02-27,trend_pullback,nifty_10bp_hdfc_15m,10:18,-1,-0.001118793740958246,-4.6265302584447277e-05,10:19,848.23,850.95,842.79,11:50,850.95,stop,-0.0032066774341865667,-0.004206677434186567,Discovery
2025-03-04,trend_pullback,nifty_10bp_hdfc_15m,10:28,1,0.0037429833283655345,0.00011933096991012526,10:29,851.85,848.38,858.7900000000001,15:14,855.78,time,0.004613488290191814,0.003613488290191814,Discovery
2025-03-05,trend_pullback,nifty_10bp_hdfc_15m,11:59,1,0.012884490362682133,4.4976324695911174e-05,12:00,851.05,849.6,853.9499999999998,12:24,849.6,stop,-0.0017037776863872978,-0.002703777686387298,Discovery
2025-03-07,trend_pullback,nifty_10bp_hdfc_15m,12:32,1,0.0025545734639793594,0.00027110991308876287,12:33,846.28,845.03,848.78,12:47,845.03,stop,-0.0014770525121708955,-0.0024770525121708955,Discovery
2025-03-10,trend_pullback,nifty_10bp_hdfc_15m,11:41,1,0.005221595916854227,7.273636379023785e-05,11:42,844.23,841.83,849.03,13:18,849.03,target,0.005685654383284167,0.004685654383284167,Discovery
2025-03-12,trend_pullback,nifty_10bp_hdfc_15m,10:00,-1,-0.003414483711869809,-0.0007186203894437027,10:01,853.03,858.05,842.99,13:03,858.05,stop,-0.0058849043996107575,-0.0068849043996107575,Discovery
2025-03-13,trend_pullback,nifty_10bp_hdfc_15m,12:02,-1,-0.0044296076126255635,-0.00010266853768403639,12:03,858.25,859.5,855.75,12:26,855.75,target,0.0029129041654529786,0.0019129041654529786,Discovery
2025-03-19,trend_pullback,nifty_10bp_hdfc_15m,10:35,1,0.001243718565505203,0.00042602258465840315,10:36,869.48,868.05,872.3400000000001,10:58,872.3400000000001,target,0.0032893223535908067,0.0022893223535908067,Discovery
2025-03-20,trend_pullback,nifty_10bp_hdfc_15m,10:11,-1,-0.002548119080072464,-0.0001785659604016665,10:12,876.13,877.33,873.7299999999999,10:35,877.33,stop,-0.0013696597536896338,-0.002369659753689634,Discovery
2025-03-21,trend_pullback,nifty_10bp_hdfc_15m,09:53,1,0.003750822785493213,3.9825182748698396e-05,09:54,882.23,879.78,887.1300000000001,13:55,879.78,stop,-0.0027770536028020043,-0.0037770536028020043,Discovery
2025-03-25,trend_pullback,nifty_10bp_hdfc_15m,11:03,-1,-0.002934551502010385,-0.0006602085381283151,11:04,911.25,915.75,902.25,11:19,915.75,stop,-0.004938271604938205,-0.005938271604938205,Discovery
2025-04-01,trend_pullback,nifty_10bp_hdfc_15m,09:47,1,0.008851339482715215,0.0003001064446335189,09:48,903.5,900.48,909.54,10:09,900.48,stop,-0.003342556723851642,-0.004342556723851642,Discovery
2025-04-04,trend_pullback,nifty_10bp_hdfc_15m,10:29,-1,-0.011080015868635273,-0.00024224677365025649,10:30,913.73,917.5,906.19,15:14,908.68,time,0.005526796756153418,0.004526796756153418,Discovery
2025-04-08,trend_pullback,nifty_10bp_hdfc_15m,12:05,1,0.0012986289774690185,0.0006143906174478353,12:06,882.8,879.28,889.8399999999999,12:35,889.8399999999999,target,0.007974626189397371,0.006974626189397371,Discovery
2025-04-17,trend_pullback,nifty_10bp_hdfc_15m,11:16,1,0.00301258233857582,0.00029331239838725764,11:17,943.9,942.05,947.6,11:42,947.6,target,0.003919906769785042,0.002919906769785042,Discovery
2025-04-28,trend_pullback,nifty_10bp_hdfc_15m,11:32,1,0.007721149551832562,4.921081283226769e-05,11:33,961.0,960.05,962.9000000000001,11:50,962.9000000000001,target,0.001977107180020976,0.000977107180020976,Discovery
2025-05-06,trend_pullback,nifty_10bp_hdfc_15m,12:46,-1,-0.004752915727069595,-0.0004860334603437044,12:47,965.2,966.7,962.2,13:03,966.7,stop,-0.0015540820555324242,-0.002554082055532424,Discovery
2025-05-07,trend_pullback,nifty_10bp_hdfc_15m,11:36,1,0.007799185418411847,0.0001246942882076052,11:37,967.95,966.0,971.8500000000001,12:16,966.0,stop,-0.002014566868123402,-0.003014566868123402,Discovery
2025-05-08,trend_pullback,nifty_10bp_hdfc_15m,13:23,-1,-0.00300227165749134,-0.00041749673553204136,13:24,968.7,971.1,963.9000000000001,14:54,963.9000000000001,target,0.004955094456488007,0.003955094456488007,Discovery
2025-05-09,trend_pullback,nifty_10bp_hdfc_15m,10:17,1,0.00617068610760052,0.00013152869687926838,10:18,952.95,947.5,963.8500000000001,10:50,947.5,stop,-0.00571908284799838,-0.00671908284799838,Discovery
2025-05-14,trend_pullback,nifty_10bp_hdfc_15m,10:12,1,0.005370970756242377,0.0006386246456795419,10:13,961.7,957.2,970.7,12:34,957.2,stop,-0.0046792138920661586,-0.005679213892066159,Discovery
2025-05-15,trend_pullback,nifty_10bp_hdfc_15m,11:13,-1,-0.003543306289469861,-0.0004523030015778362,11:14,952.4,958.75,939.6999999999999,13:01,958.75,stop,-0.006667366652666873,-0.007667366652666873,Discovery
2025-05-16,trend_pullback,nifty_10bp_hdfc_15m,10:36,-1,-0.0027129842227998635,-0.00027693576144216525,10:37,967.55,968.7,965.2499999999998,13:13,965.2499999999998,target,0.0023771381323964835,0.0013771381323964835,Discovery
2025-05-19,trend_pullback,nifty_10bp_hdfc_15m,10:17,1,0.0020235669566712744,5.850680858077162e-05,10:18,968.8,965.65,975.0999999999999,14:13,965.65,stop,-0.0032514450867051625,-0.0042514450867051625,Discovery
2025-05-22,trend_pullback,nifty_10bp_hdfc_15m,11:37,-1,-0.007057101676036348,-0.0002930601641860653,11:38,956.15,959.4,949.65,14:41,959.4,stop,-0.003399048266485405,-0.004399048266485405,Discovery
2025-05-23,trend_pullback,nifty_10bp_hdfc_15m,10:46,1,0.008033848089449958,0.0012689575439706058,10:47,963.7,961.5,968.1000000000001,11:30,968.1000000000001,target,0.004565736224966477,0.0035657362249664768,Discovery
2025-05-26,trend_pullback,nifty_10bp_hdfc_15m,12:29,1,0.0035333987443493253,0.0009522210397718833,12:30,971.0,968.35,976.3,12:45,968.35,stop,-0.0027291452111225523,-0.0037291452111225523,Discovery
2025-05-27,trend_pullback,nifty_10bp_hdfc_15m,09:52,-1,-0.007016166031899362,-0.0012878904213555753,09:53,962.55,965.6,956.4499999999998,11:05,965.6,stop,-0.0031686665627759236,-0.004168666562775924,Discovery
2025-05-30,trend_pullback,nifty_10bp_hdfc_15m,10:18,-1,-0.0018277004425170107,-0.0001542615185364804,10:19,965.7,968.55,960.0000000000002,13:27,968.55,stop,-0.0029512270891580705,-0.0039512270891580705,Discovery
