name,strength_atr,position_min,volume_quantile,target_r,volume_cutoff,Trades,WinRate,ProfitFactor,Expectancy,MaxDrawdown
opening_drive,0.5,0.7,0.25,1.5,0.6186224572028226,0,,,,
opening_drive,0.5,0.7,0.25,2.0,0.6186224572028226,0,,,,
opening_drive,0.5,0.7,0.5,1.5,0.986510608084909,0,,,,
opening_drive,0.5,0.7,0.5,2.0,0.986510608084909,0,,,,
opening_drive,0.5,0.7,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.5,0.7,0.75,2.0,1.602919081014634,0,,,,
opening_drive,0.5,0.8,0.25,1.5,0.6186224572028226,0,,,,
opening_drive,0.5,0.8,0.25,2.0,0.6186224572028226,0,,,,
opening_drive,0.5,0.8,0.5,1.5,0.986510608084909,0,,,,
opening_drive,0.5,0.8,0.5,2.0,0.986510608084909,0,,,,
opening_drive,0.5,0.8,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.5,0.8,0.75,2.0,1.602919081014634,0,,,,
opening_drive,0.5,0.9,0.25,1.5,0.6186224572028226,0,,,,
opening_drive,0.5,0.9,0.25,2.0,0.6186224572028226,0,,,,
opening_drive,0.5,0.9,0.5,1.5,0.986510608084909,0,,,,
opening_drive,0.5,0.9,0.5,2.0,0.986510608084909,0,,,,
opening_drive,0.5,0.9,0.75,1.5,1.602919081014634,0,,,,
opening_drive,0.5,0.9,0.75,2.0,1.602919081014634,0,,,,
