Date,Open,High,Low,Close,Volume,Bars,r5,r15,r30,r60,r_after15,r_mid,r_to1430,r_close60,r_close30,r_close15,opening15_volume_share,opening15_volume,opening30_volume_share,closing60_volume_share,closing30_volume_share,closing15_volume_share,opening15_close_position,day_close_position,position_1430,vwap_0929,vwap_1429,vwap_close,opening_range_pct,opening_range_share,or_high,or_low,break_type,first_high_break,first_low_break,close_above_or,close_below_or,PrevClose,gap,daily_return,atr20_pct,r15_atr,r_to1430_atr,ema20,ema50,trend_regime,prior_trend_regime,next_gap,opening15_rvol20,nifty_gap,nifty_r15,nifty_r_to1430,nifty_r_close60,nifty_daily_return,r15_relative_nifty,close60_relative_nifty,day_range,nasdaq_close,nasdaq_return,dow_close,dow_return,vix_close,vix_return,us_context,vix_regime,nifty_gap_proxy,combined_proxy
2022-12-09,277.25,280.0,272.1,277.0,1119764.0,375,0.0005410279531108,-0.000180342651037,-0.0055906221821461,-0.0137060414788098,-0.0007215007215006,0.0120680197476688,-0.0018034265103696,0.000903342366757,-0.0035971223021582,-0.0055645306049183,0.0549580090090411,61540,0.0933464551459057,0.2074678235771108,0.116361126094427,0.0913147770423053,0.374999999999994,0.6202531645569609,0.5886075949367077,277.2142075614776,276.10032784982553,276.2657426029056,0.008686210640608,0.3037974683544284,278.7,276.3,low_then_high,12:30,09:34,False,False,276.0,0.0045289855072463,0.0036231884057971,0.0260034932780762,-0.0069353240008374,-0.0693532400083402,273.6651490445438,261.83237447658485,uptrend,uptrend,0.0001805054151624,0.7934911547784826,,,,,,,,0.029033443586916396,11082.0,0.011265194529635147,33781.48046875,0.005463391290476904,13.399999618530273,-0.04829547648156485,both_green,at_or_below_15,,mixed_or_conflict
2022-12-12,277.05,282.55,276.5,281.05,1590145.0,375,0.0099260061360764,0.0097455332972387,0.0140768814293448,0.0095650604584009,0.0046470062555854,0.0085806220951019,0.0182277567226132,-0.0037220843672457,-0.0017758835020422,-0.0026614620298083,0.0576148715997597,91616,0.1617934213546563,0.2417094038593964,0.1505076581066506,0.0803958129604533,0.773809523809526,0.7520661157024798,0.9256198347107458,279.3535732477587,280.90715455070176,281.10200625309835,0.0151898734177213,0.6942148760330547,280.7,276.5,high_only,09:35,,True,False,277.0,0.0001805054151624,0.0146209386281588,0.0253822680228383,0.3839504526730984,0.7181295503700582,274.36846818315865,262.5860068500521,uptrend,uptrend,0.0046255114748265,1.2648902388513048,,,,,,,,0.021880650994575035,11004.6201171875,-0.006982483560052377,33476.4609375,-0.009029193718497974,13.479999542236328,0.005970143730110733,both_red,at_or_below_15,,mixed_or_conflict
2022-12-13,282.35,287.4,281.35,283.5,1820950.0,375,0.0008854258898529,-0.0012395962457942,0.0152293253054718,0.0079688330086771,0.0053191489361701,-0.0026352775825719,0.005312555339118,-0.0012330456226881,-0.0052631578947368,-0.0028139289482941,0.0305983140668332,55718,0.1829517559515637,0.3113396853290864,0.1705313160712814,0.1054087152310607,0.3095238095238037,0.3553719008264452,0.4132231404958709,282.16359823875,284.8227554379954,284.76327556129127,0.0074640127954503,0.3471074380165259,283.45,281.35,high_only,09:33,,True,False,281.05,0.0046255114748265,0.0087173100871731,0.0253659749341986,-0.0488684645084565,0.2094362764648001,275.2381378800007,263.4061634441677,uptrend,uptrend,0.0052910052910053,0.7692668783653183,,,,,,,,0.021503465434512092,11143.740234375,0.012641973617082636,34005.0390625,0.015789546152648715,13.319999694824219,-0.01186942528527457,both_green,at_or_below_15,,mixed_or_conflict
2022-12-14,285.0,288.0,280.5,281.45,1037137.0,375,0.0026315789473683,0.0070175438596491,0.0068421052631577,-0.0005263157894735,-0.0193379790940766,-0.0050903984553275,-0.0056140350877194,-0.0068807339449541,-0.0021272823967382,-0.0014191946070606,0.0814183661367784,84442,0.2129660787340534,0.2470551142230968,0.1500496077181703,0.0796481082055697,1.0,0.1266666666666651,0.2580645161290272,286.008862493388,285.0200849140808,284.29864100242634,0.0079016681299386,0.3,287.0,284.75,high_then_low,09:30,10:08,False,True,283.5,0.0052910052910053,-0.0072310405643739,0.0246166133635202,0.2850734890303208,-0.2280587912242602,275.8297437961911,264.1137648777297,uptrend,uptrend,0.0053295434357789,1.2091644590821222,,,,,,,,0.02673796791443861,11256.8095703125,0.010146443972977481,34108.640625,0.00304665324187936,12.880000114440918,-0.033033002287100044,both_green,at_or_below_15,,mixed_or_conflict
2022-12-15,282.95,284.9,278.0,279.1,708748.0,375,0.0054779996465808,-0.0008835483300936,0.0017670966601872,0.0028273546562997,-0.0127343473646974,-0.0183259911894272,-0.0155504506096482,0.0019745108598097,-0.0010737294201859,0.0008965393580777,0.0705370597165706,49993,0.1180659416322868,0.2343921958157201,0.1638763001800358,0.1047763097744191,0.0833333333333293,0.1594202898550762,0.066176470588234,283.9291427466512,281.22429412317587,280.6886178632369,0.0084955752212387,0.3478260869565195,284.9,282.5,low_only,,09:30,False,True,281.45,0.0053295434357789,-0.0083496180493869,0.0249019434191356,-0.0354810994155049,-0.6244673497129002,276.1411967679824,264.7014603727208,uptrend,uptrend,0.0012540308133284,0.7158731295195818,,,,,,,,0.024820143884892065,11170.8896484375,-0.007632706348839391,33966.3515625,-0.004171642724328017,12.890000343322754,0.0007764152789582202,both_red,at_or_below_15,,mixed_or_conflict
2022-12-16,279.45,279.8,274.5,275.85,886827.0,375,-0.010019681517266,-0.0062623009482912,-0.0085882984433708,-0.0123456790123456,-0.00666186532229,-0.0027173913043477,-0.015029522275899,0.0021798365122616,0.0019978205593897,-0.0086253369272236,0.1042503216523628,92452,0.1405121855784724,0.4439591938450227,0.3618202873841234,0.1603063506185535,0.6464646464646456,0.2547169811320792,0.1515151515151518,277.02845242215784,276.42998277605653,276.9770714393377,0.0180327868852459,0.9339622641509392,279.45,274.5,high_only,15:09,,False,False,279.1,0.0012540308133284,-0.0116445718380508,0.0246590400432917,-0.2539555853470818,-0.6094934048329955,276.1134637424603,265.1386580051631,uptrend,uptrend,0.0137756026826172,1.378543204353985,,,,,,,,0.0193078324225866,10810.5302734375,-0.03225878925859804,33202.21875,-0.022496758625781488,13.729999542236328,0.06516673208226154,both_red,at_or_below_15,,mixed_or_conflict
2022-12-19,279.65,279.65,272.5,274.9,839235.0,375,-0.0153763633112817,-0.0153763633112817,-0.0146611836223849,-0.0157339531557303,-0.001634283639005,-0.0081743869209809,-0.0237797246558196,0.0069597069597069,-0.001452960406829,-0.0003636363636364,0.1038695955244955,87171,0.1279188785024456,0.2799835564531984,0.1869667018177268,0.1195862898949638,0.3281250000000047,0.3356643356643335,0.0699300699300701,274.8693961676857,274.5902029138526,274.6882188143567,0.0234217749313814,0.8951048951048948,279.65,273.25,low_only,,13:51,False,False,275.85,0.0137756026826172,-0.0034439006706544,0.023446761291492,-0.6557990299863412,-1.0142008254440005,275.9978957669879,265.52145573045084,uptrend,uptrend,0.0,1.2997987027510625,,,,,,,,0.02623853211009175,10705.41015625,-0.009723863171244296,32920.4609375,-0.008486113973934395,14.069999694824219,0.024763304000264608,both_red,at_or_below_15,,mixed_or_conflict
2022-12-20,274.9,277.5,266.75,268.0,2182432.0,375,0.0061840669334305,0.0045471080392869,0.0023644961804294,-0.0005456529647143,-0.0295129458627556,-0.0134667879890809,-0.0140050927610039,-0.0112525364323925,-0.0039026203307935,-0.0086924357314592,0.0377267195495667,82336,0.0643209043855661,0.5149337986246536,0.3824898095335845,0.1792546113693347,0.699999999999995,0.1162790697674418,0.0514705882352973,275.6232425670424,273.8570199617617,271.63840538139715,0.0164835164835164,0.4186046511627907,277.5,273.0,low_only,,13:34,False,True,274.9,0.0,-0.0251000363768642,0.0228174681349164,0.1992818840548181,-0.613788202888848,275.2361914082271,265.61865354494296,uptrend,uptrend,0.0067164179104477,1.179007660915014,,,,,,,,0.0402999062792877,10546.0302734375,-0.014887788556092962,32757.5390625,-0.004948954855441112,13.550000190734863,-0.03695803236446704,both_red,at_or_below_15,,mixed_or_conflict
2022-12-21,269.8,271.35,261.5,262.15,1495311.0,375,-0.0016679021497405,0.0003706449221645,-0.0040770941438103,0.000741289844329,-0.0287143386439422,-0.0222222222222222,-0.0214974054855449,-0.0070075757575758,-0.0055007587253416,-0.0032319391634981,0.0407186197386363,60887,0.0625461860442409,0.4115685633289663,0.2866774871581898,0.1989766677299906,0.5322580645161178,0.0659898477157335,0.1551724137931052,269.3416865121728,266.36178091226753,265.0182454352304,0.0115563839701771,0.3147208121827427,271.35,268.25,low_only,,09:51,False,True,268.0,0.0067164179104477,-0.0218283582089553,0.0235835860150308,0.0157162240690756,-0.9115409960064462,273.98988746458645,265.4826279157295,mixed,uptrend,0.002860957467099,0.8718694064580798,,,,,,,,0.03766730401529639,10547.1103515625,0.00010241561013923928,32849.73828125,0.0028145953996754347,13.779999732971191,0.016974135719466377,both_green,at_or_below_15,,mixed_or_conflict
2022-12-22,262.9,265.0,254.65,256.5,1762906.0,375,-0.0085583872194751,-0.0192088246481549,-0.0294788893115252,-0.0292887029288702,-0.0052356020942408,0.0076410658307208,-0.0218714340053252,-0.0025277075636787,-0.0025277075636787,-0.0011682242990654,0.1430728581104154,252224,0.221333979236556,0.1955918239543118,0.1442498919397858,0.0878288462345695,0.1280487804878064,0.1787439613526565,0.2415458937198041,259.62979434946715,257.3701770072922,257.2115975743081,0.0319314641744548,0.7922705314009655,265.0,256.8,low_only,,09:35,False,True,262.15,0.002860957467099,-0.0215525462521456,0.0244454361509682,-0.7857836746919382,-0.8947041840551863,272.3241838965306,265.1303679974656,mixed,mixed,-0.0249512670565302,3.6117133242643376,,,,,,,,0.04064402120557631,10709.3701171875,0.01538428633212896,33376.48046875,0.01603489753830556,15.5600004196167,0.12917276641062103,both_green,above_15,,mixed_or_conflict
2022-12-23,250.1,256.25,250.0,251.6,2075911.0,375,0.0227908836465413,0.0155937624950019,0.0157936825269893,0.0143942423030787,-0.0094488188976378,-0.0080804099329916,0.0061975209916034,-0.0001986886548778,0.0,-0.0015873015873015,0.0880543530045363,182793,0.1423649665134969,0.281935497234708,0.2074674684993721,0.1174544573442695,0.634146341463415,0.2559999999999991,0.2640000000000009,254.2429658137893,253.0237632253216,252.67266531015383,0.0245901639344261,0.9840000000000008,256.25,250.1,low_only,,10:42,False,False,256.5,-0.0249512670565302,-0.0191033138401559,0.0245163186805762,0.6360564446144436,0.2527916638852302,270.35045209686103,264.5997653308983,mixed,mixed,-0.0017885532591414,2.617498389059927,,,,,,,,0.02499999999999991,10476.1201171875,-0.02177999242230466,33027.48828125,-0.010456230932640032,15.1899995803833,-0.023778973602528564,both_red,above_15,,mixed_or_conflict
2022-12-26,251.15,257.95,247.55,257.3,901363.0,375,-0.0045789368903046,0.0067688632291458,0.0109496316942065,0.009954210631097,0.017599367213763,0.0070963926670608,0.0171212422854867,0.0072421217459386,0.0072421217459386,0.0011673151750972,0.1476597109044857,133095,0.1923209628085466,0.2460063259752175,0.1558095905867003,0.0640219312308137,0.8983050847457633,0.937500000000002,0.8540540540540515,250.1345839437996,253.1645066669412,253.95874309240563,0.0238335689759643,0.5673076923076914,253.45,247.55,high_only,09:36,,True,False,251.6,-0.0017885532591414,0.0226550079491256,0.0245819298630038,0.2753593093328713,0.6964970765478599,269.10755189716,264.31350002380424,mixed,mixed,0.0023319082782742,1.9058495023985107,,,,,,,,0.042011714805089806,10497.8603515625,0.0020752181276857407,33203.9296875,0.005342259294666585,16.15999984741211,0.06385782052828293,both_green,above_15,,mixed_or_conflict
2022-12-27,257.9,265.5,254.8,263.25,1141783.0,375,0.0025203567274139,-0.004459092671578,-0.0081426909654903,-0.0065917022101589,0.0253164556962024,0.0314207650273223,0.0246219464908881,-0.0037842951750236,-0.0041611499905429,-0.0015171629053668,0.0896965535482661,102414,0.1306299007779937,0.1325041623495883,0.0921952770360042,0.054237101095392,0.1284403669724752,0.7897196261682241,0.8831775700934578,258.4666556004713,260.67995797374766,261.06782173144984,0.021284905291935,0.5093457943925228,261.5,256.05,low_then_high,11:12,09:36,True,False,257.3,0.0023319082782742,0.0231247570928876,0.0256888731543431,-0.1735807033958663,0.958467362229369,268.5496898117162,264.2717941405178,mixed,mixed,0.0005698005698004,1.4139721110037278,,,,,,,,0.04199372056514905,10497.8603515625,0.0020752181276857407,33203.9296875,0.005342259294666585,16.15999984741211,0.06385782052828293,both_green,above_15,,mixed_or_conflict
2022-12-28,263.4,270.9,262.1,266.3,814596.0,375,-0.0017084282460135,0.0007593014426729,0.0058845861807137,0.0100607441154139,0.0102427921092564,0.0167261792896071,0.0269552012148823,-0.0155268022181145,-0.0089318943059173,-0.0068991236248366,0.0828938516761683,67525,0.1154572327877868,0.2172475681196568,0.1671515696124213,0.1162036150435307,0.4054054054054066,0.4772727272727284,0.9545454545454568,264.04560656546954,267.62749117692107,267.6910393823032,0.0141167493323157,0.4204545454545463,265.8,262.1,high_only,09:52,,True,False,263.25,0.0005698005698004,0.0115859449192783,0.0272343502066229,0.0278802848943445,0.9897501137488968,268.3354336391718,264.3513316252034,uptrend,mixed,0.0063837776943296,0.9322794422200744,,,,,,,,0.033574971384967345,10353.23046875,-0.013777081992805584,33241.55859375,0.0011332666525964985,15.289999961853027,-0.05383662708996906,mixed,above_15,,mixed_or_conflict
2022-12-29,268.0,270.4,265.0,265.2,423346.0,375,0.0022388059701492,0.0037313432835821,-0.005410447761194,-0.0080223880597014,-0.0141263940520446,0.002633063757758,-0.005410447761194,-0.0050647158131683,-0.0074850299401197,-0.0076707202993452,0.1559528140102894,66022,0.2452343945614225,0.2669164229731708,0.200779031808497,0.1210050407940549,0.636363636363639,0.037037037037035,0.2870370370370403,268.64821094988537,266.8616987489314,266.8346296724981,0.0144438191708871,0.7129629629629597,270.4,266.55,low_only,,09:43,False,True,266.3,0.0063837776943296,-0.0041306796845663,0.027745050925657,0.1344868060822922,-0.1950058688193204,268.03682091163165,264.38461273794053,uptrend,uptrend,0.0103695324283559,0.9303328354423244,,,,,,,,0.02037735849056599,10213.2900390625,-0.013516595627798833,32875.7109375,-0.011005731130753427,15.399999618530273,0.007194222168193765,both_red,above_15,,mixed_or_conflict
2022-12-30,267.95,272.35,263.9,269.0,917955.0,375,-0.0085836909871245,-0.0074640791192386,-0.0083970890091434,-0.0035454375816382,0.0114683211129911,-0.0084269662921347,-0.0119425265907817,0.016052880075543,0.016052880075543,-0.0110294117647058,0.0536072029674657,49209,0.1012097542907876,0.5630243312580682,0.5360676721625788,0.1630875151832061,0.2307692307692262,0.6035502958579876,0.1683168316831724,266.22689447052363,265.9391391440055,268.2822078061199,0.0147142048670061,0.4615384615384563,268.95,265.05,low_then_high,15:04,12:20,True,False,265.2,0.0103695324283559,0.0143288084464554,0.0279910878871934,-0.2666591291242248,-0.4266546065987581,268.12855225338103,264.5656083168448,uptrend,uptrend,-0.0074349442379182,0.7242155766174133,,,,,,,,0.032019704433497775,10478.08984375,0.025926983731464404,33220.80078125,0.010496802469338151,14.8100004196167,-0.03831163724209763,both_green,at_or_below_15,,mixed_or_conflict
2023-01-02,267.0,273.0,265.0,272.4,1504888.0,375,0.0043071161048688,0.0016853932584268,0.0031835205992509,0.0029962546816479,0.0185081323611888,-0.005041075429425,-0.0020599250936329,0.022330643647964,0.0232907588279489,0.0001835872957589,0.0574182264726677,86408,0.0811681666675526,0.5699547075928574,0.5140781240863107,0.1022414957126377,0.2368421052631547,0.9249999999999972,0.371794871794871,267.7739408773879,266.7554068225249,268.7123789500172,0.0071161048689136,0.2374999999999971,268.9,267.0,low_then_high,15:02,10:32,True,False,269.0,-0.0074349442379182,0.0126394052044609,0.0287079733538264,0.0587081936315866,-0.0717544588830542,268.5353568006781,264.87283936324303,uptrend,uptrend,0.0130323054331864,1.2716783422617297,,,,,,,,0.030188679245283012,10466.48046875,-0.0011079667356473921,33147.25,-0.0022139978423251216,14.869999885559082,0.004051280502525234,both_red,at_or_below_15,,mixed_or_conflict
2023-01-03,275.95,275.95,269.0,275.0,742028.0,374,-0.0070664975539046,-0.0086972277586518,-0.0096031889835114,-0.0143141873527812,0.0053006762931822,-0.0018382352941176,-0.0161261098025004,0.0128913443830571,0.0170118343195266,-0.0001817851299764,0.1021982997946169,75834,0.1277472009142512,0.4805505991687645,0.4436598079856825,0.1163540998452888,0.2941176470588255,0.863309352517987,0.2764227642276414,274.0738077027894,272.64076831341725,273.1779755840302,0.0124747752705924,0.4892086330935227,275.95,272.55,low_only,,09:46,False,False,272.4,0.0130323054331864,0.0095447870778269,0.0291787751510503,-0.2980669241127766,-0.5526657551257738,269.1510371053754,265.26998291762567,uptrend,uptrend,0.0009090909090909,1.0120578402653124,,,,,,,,0.02583643122676582,10466.48046875,-0.0011079667356473921,33147.25,-0.0022139978423251216,14.6899995803833,-0.012104929829258926,both_red,at_or_below_15,,mixed_or_conflict
2023-01-04,275.25,277.1,270.0,272.7,1017672.0,375,-0.0018165304268846,0.0009082652134422,-0.0023614895549499,-0.0019981834695731,-0.0101633393829401,-0.0040043684018928,-0.0059945504087192,-0.0032894736842106,-0.0021953896816685,-0.0085439011088893,0.0515323208263566,52443,0.1357903135784418,0.3815129039611977,0.2724925123222413,0.0630468363087517,0.7368421052631547,0.3802816901408422,0.5070422535211283,275.13832541997976,273.8128191114425,273.8555556701963,0.0069317767238232,0.2676056338028128,276.0,274.1,high_then_low,09:31,09:47,False,True,275.0,0.0009090909090909,-0.0083636363636363,0.0289849386045422,0.0313357646132772,-0.2068160464476475,269.4890335715301,265.5613561365423,uptrend,uptrend,-0.0007334066740006,0.6631219573876209,,,,,,,,0.026296296296296484,10386.98046875,-0.007595676525395945,33136.37109375,-0.00032819936042960407,14.390000343322754,-0.020422004467662402,both_red,at_or_below_15,,mixed_or_conflict
2023-01-05,272.5,273.9,269.0,271.0,946134.0,375,-0.0073394495412844,-0.0055045871559632,-0.0060550458715595,-0.0060550458715595,0.0,-0.0005538120731033,-0.006605504587156,0.0011082379017361,0.0011082379017361,0.0,0.1602014091027275,151572,0.3165291597173339,0.3143613906698205,0.2332407460254044,0.1897669886083789,0.4938271604938258,0.4081632653061243,0.3469387755102033,270.64773671918294,271.03290142221624,270.9901574371778,0.0150557620817843,0.8265306122449041,273.05,269.0,high_only,09:34,,False,False,272.7,-0.0007334066740006,-0.0062339567290061,0.0292669191240227,-0.1880822211807391,-0.2256986654168915,269.6329351361463,265.7746362880505,uptrend,uptrend,-0.0035055350553505,1.916570778276538,,,,,,,,0.018215613382899454,10458.759765625,0.006910506579939524,33269.76953125,0.004025740692080726,15.199999809265137,0.05628905118951155,both_green,above_15,,mixed_or_conflict
2023-01-06,270.05,271.2,267.2,270.5,717862.0,375,-0.0053693760414738,-0.0057396778374375,-0.0049990742455101,-0.0068505832253287,0.0074487895716945,0.0072706935123041,0.0003703017959635,0.0012955765315565,0.0014809329877822,0.0016663580818365,0.0859385230030284,61692,0.1473444756791695,0.2685836553543717,0.1997570563701658,0.1430846040046694,0.3250000000000028,0.8250000000000028,0.7374999999999972,268.94778793576694,269.0636520358463,269.33818695886765,0.0149700598802395,1.0,271.2,267.2,neither,,,False,False,271.0,-0.0035055350553505,-0.0018450184501844,0.0288575131181789,-0.1988971750244763,0.0128320758080245,269.7155127422276,265.95994466891125,uptrend,uptrend,0.0055452865064695,0.7398098070488913,,,,,,,,0.014970059880239583,10305.240234375,-0.014678559857027706,32930.078125,-0.010210212184696088,14.979999542236328,-0.014473701959832108,both_red,at_or_below_15,,mixed_or_conflict
2023-01-09,272.0,291.4,271.1,288.8,6438627.0,375,0.0143382352941174,0.0213235294117648,0.0174632352941177,0.0290441176470588,0.0395968322534197,0.0112540192926047,0.0406250000000001,0.0203144320791379,-0.0025902262130892,-0.0003461405330562,0.028665117578639,184564,0.0391973319777648,0.5329069380785686,0.2791360642571778,0.1304187989147375,0.8271604938271626,0.8719211822660112,0.7810457516339885,276.5130539180627,281.32643558515,285.1071712778723,0.0298782736997416,0.3990147783251224,279.2,271.1,high_only,09:53,,True,False,270.5,0.0055452865064695,0.0676524953789279,0.0281643610779629,0.7571103549176326,1.442425762386174,271.53308295725355,266.8556331132677,uptrend,uptrend,-0.0079639889196676,2.213289522598904,,,,,,,,0.0748801180376244,10569.2900390625,0.02562286746180975,33630.609375,0.02127329450421711,15.029999732971191,0.003337796546247329,both_green,above_15,,mixed_or_conflict
2023-01-10,286.5,298.6,285.5,289.15,4629089.0,375,0.0022687609075042,0.0291448516579406,0.0172774869109946,0.0338568935427574,-0.019331863659488,-0.0209318028359216,0.012216404886562,-0.0029310344827586,-0.0010364484366902,-0.002587098999655,0.1247351260690818,577410,0.2608377155850752,0.1124983771104854,0.0733541740070238,0.0420417494673358,0.9946808510638346,0.2786259541984711,0.3435114503816788,289.6906365494189,293.1050144535828,292.7000452356826,0.0329246935201399,0.7175572519083939,294.9,285.5,high_only,09:30,,False,False,288.8,-0.0079639889196676,0.0012119113573405,0.0309355195824038,0.942116119314134,0.3948989721676044,273.21088458037224,267.7299220107866,uptrend,uptrend,0.0063980632889504,6.924294571226421,,,,,,,,0.0458844133099825,10635.650390625,0.00627860067395658,33517.6484375,-0.003358872753104869,14.649999618530273,-0.025282775861087625,mixed,at_or_below_15,,mixed_or_conflict
2023-01-11,291.0,300.0,288.0,299.2,4622369.0,375,-0.0032646048109965,0.002061855670103,0.0054982817869415,0.0118556701030927,0.026063100137174,0.0171506197996265,0.029209621993127,-0.0010016694490818,-0.0005010856856523,0.0011711560983769,0.0530788433376911,245350,0.1262508466978729,0.237638102886204,0.1409363899766548,0.0889078738629477,0.9113924050632995,0.9333333333333323,0.9583333333333334,290.05508314652536,295.50164284469724,296.39034295329225,0.0137152777777778,0.3291666666666657,291.95,288.0,high_only,09:30,,True,False,289.15,0.0063980632889504,0.0347570465156492,0.0320738328969873,0.0642846670906223,0.9106994504504832,275.6860384298606,268.964042716246,uptrend,uptrend,0.0050133689839573,2.8721100380450686,,,,,,,,0.04166666666666674,10742.6298828125,0.010058575475722531,33704.1015625,0.005562834318394216,15.510000228881836,0.058703114863141614,both_green,above_15,,mixed_or_conflict
2023-01-12,300.7,305.0,293.2,294.05,3559195.0,375,0.0068174260059861,-0.0044895244429663,-0.0044895244429663,-0.0043232457598936,-0.0177050275597127,-0.0167000668002672,-0.0209511140671766,-0.0011888586956521,0.0,-0.0032203389830508,0.1292769853857403,460122,0.1823075161658746,0.2173646007032489,0.1674462905235594,0.080587042856601,0.155963302752298,0.0720338983050866,0.0940170940170912,301.80465894552606,300.14226630245383,299.0055669376548,0.0182579564489111,0.4618644067796596,303.95,298.5,low_then_high,10:30,09:30,False,True,299.2,0.0050133689839573,-0.0172125668449196,0.0328261291274091,-0.1367667940847064,-0.6382450390619736,277.43498715082626,269.94780574698143,uptrend,uptrend,0.0083319163407582,5.301586021350509,,,,,,,,0.04024556616643937,10931.669921875,0.01759718440686031,33973.01171875,0.007978558803928948,15.4399995803833,-0.0045132590242122905,both_green,above_15,,mixed_or_conflict
2023-01-13,296.5,310.7,295.9,310.6,5895169.0,375,0.0279932546374368,0.0274873524451939,0.0276559865092749,0.0217537942664418,0.0195306088954538,0.011718105297904,0.0337268128161889,0.0133768352365417,0.0087690808704126,0.00909681611436,0.1848630632981005,1089799,0.2626550655290798,0.2801968866371769,0.2008832995288176,0.0980468922943515,0.7352941176470568,0.9932432432432456,0.8760330578512399,304.95506737175083,304.40000802037184,305.39290608688793,0.0402162892869213,0.8040540540540557,307.8,295.9,high_only,13:41,,True,False,294.05,0.0083319163407582,0.0562829450773678,0.0335722592708698,0.8187519411016924,1.0046036087137342,280.5935598031285,271.54200944317824,uptrend,uptrend,0.0022537025112685,12.13429237903832,,,,,,,,0.050016897600540844,11001.099609375,0.006351242581983385,34189.96875,0.0063861583143145495,15.279999732971191,-0.01036268469951196,both_green,above_15,,mixed_or_conflict
2023-01-16,311.3,315.4,300.1,303.6,4315156.0,375,0.0073883713459685,0.0089945390298746,0.0128493414712496,0.0056215868936717,-0.0334288443170964,-0.0263536176329659,-0.0208801798907806,-0.0039370078740157,0.0074664011946241,0.0094763092269327,0.1322997360929709,570894,0.2075250581902485,0.2167205542511093,0.1363871897099433,0.0744211796746166,0.8181818181818222,0.2287581699346412,0.2764505119453937,313.39202534387584,309.73487049058275,308.0398388764314,0.0123814118025407,0.2516339869281068,314.8,310.95,high_then_low,09:38,10:26,False,True,310.6,0.0022537025112685,-0.022537025112685,0.0354539299626889,0.2536965306621964,-0.5889383747515303,282.78464934568774,272.7991855434458,uptrend,uptrend,-0.0009881422924901,6.022565076350977,,,,,,,,0.0509830056647782,11079.16015625,0.007095704033847516,34302.609375,0.0032945518559446274,14.460000038146973,-0.053664902431563744,both_green,at_or_below_15,,mixed_or_conflict
2023-01-17,303.3,310.2,301.75,306.0,3235907.0,375,-0.0004945598417409,-0.0018133860863831,-0.0018133860863831,0.0143422354104845,0.0107349298100742,-0.0056882821387941,0.0085723705901745,0.0003269042170643,0.0027855153203344,0.0031142435666284,0.0836368288705454,270641,0.107364334018252,0.2120305064391529,0.1678654547241314,0.072443676533349,0.3278688524590151,0.5029585798816575,0.4911242603550275,303.2496212079224,306.5858654378624,306.38865334613547,0.0101077050538525,0.360946745562132,304.8,301.75,high_only,09:58,,True,False,303.6,-0.0009881422924901,0.0079051383399209,0.0366209106502575,-0.0495177769799778,0.2340840366326137,284.99563512228895,274.1011782672322,uptrend,uptrend,0.0032679738562091,2.2983495322896363,,,,,,,,0.028003314001656898,11079.16015625,0.007095704033847516,34302.609375,0.0032945518559446274,15.020000457763672,0.038727553121670866,both_green,above_15,,mixed_or_conflict
2023-01-18,307.0,310.95,303.1,309.5,2767809.0,375,0.00814332247557,-0.0076547231270358,-0.0029315960912051,-0.0055374592833875,0.0159199080912524,0.008188666885031,0.0026058631921823,0.0055230669265755,0.0048701298701299,0.0050332846241272,0.1323086238970969,366205,0.1629447696716066,0.3924913171392968,0.310827083805277,0.1729873701545157,0.0381679389312976,0.8152866242038223,0.5987261146496827,308.4726017758724,307.3120255237286,307.67770984799404,0.0215177398160315,0.8343949044586038,310.95,304.4,low_only,,09:30,False,False,306.0,0.0032679738562091,0.0114379084967319,0.0360572879219544,-0.2122933689190494,0.0722700830362707,287.32938415826146,275.48936735479174,uptrend,uptrend,-0.0035541195476576,2.5728658397355506,,,,,,,,0.025899043220059204,11095.1103515625,0.0014396574368051862,33910.8515625,-0.011420641742360127,14.59000015258789,-0.02862851478499917,mixed,at_or_below_15,,mixed_or_conflict
2023-01-19,308.4,315.3,307.55,313.4,4877550.0,375,0.0017833981841763,0.0043774319066147,0.0024319066147859,0.0051880674448767,0.011783696529459,0.0116129032258065,0.0168612191958497,-0.000637755102041,-0.0019108280254778,-0.0017518713170887,0.0539256388965771,263025,0.0776461543192791,0.1798257321811155,0.1097561275640434,0.063232360508862,0.7457627118644058,0.754838709677415,0.780645161290324,309.424080347242,312.45316913810285,312.7033674727411,0.009591936270525,0.3806451612903211,310.5,307.55,high_only,10:37,,True,False,309.5,-0.0035541195476576,0.012600969305331,0.0355022810933523,0.1233000182468396,0.4749334036174625,289.81229995271275,276.97605883107445,uptrend,uptrend,0.0051052967453733,1.5732806962451211,,,,,,,,0.02519915460900668,10957.009765625,-0.012446977232457357,33296.9609375,-0.018103073108280965,14.369999885559082,-0.015078839254829335,both_red,at_or_below_15,,mixed_or_conflict
